,particle,velocity,orientation
127,858,1.2403332404963212,0.029035244139247896
128,922,1.3852046414635013,0.036031311113384666
129,936,0.967617544963082,0.019675790790933192
130,940,1.0566137477663016,0.043824153715094516
131,972,0.6996510465438707,0.01421276307208843
132,996,0.6564398860725746,0.011365716028569749
133,1050,1.4804460932375925,0.11291784617191448
134,1073,0.9019841656663574,0.011302223912323923
135,1111,0.1613276787360775,0.00808244814071485
136,1112,1.691459701588652,0.048255618032910855
137,1197,0.8407123634228306,0.014713520878379195
138,1213,0.564081857792968,0.013898217482465513
139,1248,0.9912931746391929,0.07998345714973878
140,1299,1.8161082534088246,0.07576696275914402
141,1300,0.6363758275583787,0.021125086643157154
142,1332,1.816811533332016,0.1570564260307236
143,1362,1.7279655086801637,0.06023121991765538
144,1363,0.1587542352413181,0.004797693933813381
