,particle,velocity,orientation
0,0,0.5304184624607831,0.040346210443633
1,1,1.232981453660529,0.023999512222621838
2,3,0.6624533989054376,0.025788096726418578
3,6,0.2658294088383246,0.027924297566767953
4,8,0.8585721249083537,0.0887837370743675
5,10,0.274053839056669,0.6316542727783295
6,11,1.639728937408737,0.07761083785577502
7,13,0.6030501742362324,0.15436253547922382
8,17,0.6956396842664125,0.0528528355853624
9,18,0.9171751439869951,0.0980283123609395
10,19,0.32064649187078254,0.015577689354211458
11,20,0.35920758900870176,0.043444542278378115
12,21,0.44550304782074307,0.12028160337287977
13,23,1.5830846306592892,0.05677945093769108
14,24,0.6562086133296741,1.5064590797926647
15,26,0.21702482258680927,0.016525810939407096
16,27,0.8216055901324398,0.8092567162466681
17,30,1.114397356672921,0.2877246998501193
18,31,0.39862530981640065,0.026025008605915986
19,32,0.23178565618458297,0.015316362510585161
20,33,0.30503828319262705,0.0379167457751851
21,34,0.2292684837437962,0.012086720677708745
22,35,0.6599774792238875,0.065426877857889
23,37,0.48209105612097136,0.06748181520073845
24,40,0.8280386814167509,0.021821169440297314
25,41,0.30246123763277877,0.25513150166553383
26,45,0.9604379677644573,0.0958071344932953
27,49,1.0954901179017258,0.058005671548316824
28,50,1.160581530759529,0.30138883407478345
29,52,0.310476633929224,0.3218504162985327
30,56,0.24017088437834885,0.017139155612054383
31,60,0.29721950315377316,0.01711916305212708
32,61,1.3309703350774313,0.0907539506689563
33,62,1.262070599647076,0.12459033589653418
34,63,0.9209436539444678,0.05338204578519122
35,64,0.517423740143156,0.2869429614838746
36,65,0.37581551137213126,0.01726168828835907
37,67,0.2067415382285731,0.015979051756414803
38,68,1.1568700523463435,0.0631542652602602
39,69,0.4281168626614277,0.06851568436715495
40,72,1.4527188294454574,0.35949302787275433
41,74,0.4582590281281306,0.08395818639613196
42,76,0.30413756120448676,0.017446514661121806
43,77,0.7957086691239766,0.04771897637636639
44,78,0.7507260283309201,0.32349145599440365
45,79,0.15706547699127307,0.015101143508194633
46,80,0.9019592907412053,0.08504214741589866
47,82,0.5986189071003981,0.3022183005416763
48,84,0.7620069099342994,0.029683315670468828
49,85,0.17944255642913517,0.014601098846689836
50,86,0.3617217930080939,0.02897794090291349
51,87,0.37465648204407087,0.03946603837182259
52,88,0.28204091473882126,0.035089277978023595
53,89,0.36148029100910384,0.025095111827564902
54,90,0.16973086214155747,0.005269223791883176
55,91,0.18130197251379443,0.01596580263262962
56,92,0.6874727159689409,0.03806244049662661
57,93,0.9534416273262418,0.08387034924723706
58,94,0.2915841865517928,0.1895632529721557
59,95,0.6141622058964914,0.04480857279834411
60,97,0.34713381439957347,0.02954943685064126
61,98,0.5469516202758885,0.16364978363365912
62,101,0.7370181913280157,0.049304910375404104
63,102,0.5262406287825924,0.04690250487213748
64,103,0.44837533410871944,0.024781630387917288
65,104,0.46636911822202204,0.03017144587510216
66,105,0.5416756681891487,0.02368862563156088
67,108,1.3758588349254623,0.08474617430989216
68,109,0.22318304974315484,0.00755219098991399
69,110,0.24219822513702655,0.013096418025062739
70,111,0.513990570507568,0.0431077872873604
71,112,1.557589651710466,0.14481079590232326
72,113,1.0472253312943445,0.03150701254178644
73,116,0.25796071592745556,0.15793512724967726
74,117,0.24960523781493535,0.025337871717581804
75,118,1.081999606716235,0.07034449436303301
76,119,0.5734593153849814,0.02032566622267812
77,121,0.33100460989461644,0.046605476642645666
78,122,0.9222102124655076,0.04170163882115666
79,126,0.3268915138558335,0.011831160666183038
80,127,0.32644006724876895,0.025019289934672204
81,130,0.6260365426266854,0.02938752604078454
82,131,1.0823014112916138,0.03989309300444168
83,133,1.164274691986226,0.21278741213460173
84,134,0.9222958541539168,0.09080150528768578
85,135,0.25770343377837307,0.015903783339736945
86,136,0.5195560629409419,0.042888498494309334
87,137,0.5038133469493106,0.12588568288320884
88,138,0.6520771573319578,0.05642204082202779
89,139,0.528994984928492,0.020392067023307273
90,142,1.8768466814714424,0.8677701390343554
91,143,0.22616744889104995,0.018026350494685976
92,144,1.0138452917051042,0.03734668188671277
93,146,0.9448882228752051,0.05188213470696167
94,148,0.8558778124400018,0.039754961397761066
95,150,1.0122531599185873,0.04548765053103004
96,151,1.298252913065707,0.05019636441554837
97,152,1.019664610093183,0.03553500303363171
98,154,0.3511244756045184,0.013868057070085649
99,156,0.9790798691207689,0.03855110406763434
100,157,0.542940960500369,0.2034921423373961
101,159,0.23273071325277855,0.011520393239207734
102,160,0.4307536245068077,0.13218477832005632
103,161,1.0829672245453166,0.04658386628535865
104,163,0.5013627186790892,0.31965579339555655
105,164,0.32765813413540945,0.19491970787400767
106,166,0.4242176839860193,0.026742960118878847
107,167,1.095836902607055,0.11215346636677757
108,168,0.8758007473239986,0.056521407484459246
109,169,0.9091141906119485,0.250445716207024
