 ,Area,Mean,StdDev,Mode,Min,Max,Perim.,Major,Minor,Angle,Circ.,Feret,IntDen,Median,Skew,Kurt,RawIntDen,Slice,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity
202,2068,104.074,12.985,106,53,145,175.581,61.724,42.658,90.701,0.843,64.070,215224.000,104,0.126,0.846,215224.000,284,66,155,92.684,44.000,1.447,0.691,0.964
203,2338,104.127,11.854,106,63,144,189.581,69.092,43.085,86.743,0.817,70.859,243450.000,103,0.446,0.765,243450.000,286,56,227,81.069,44.000,1.604,0.624,0.962
204,3584,105.501,14.630,106,65,153,228.894,78.557,58.089,90.402,0.860,78.638,378116.000,105,0.519,0.609,378116.000,287,60,157,82.694,58.000,1.352,0.739,0.971
205,2148,104.754,14.197,106,65,146,178.752,60.080,45.522,89.384,0.845,62.032,225012.000,105,-0.017,0.043,225012.000,288,73,118,91.848,45.758,1.320,0.758,0.957
206,2474,105.679,13.042,103,71,151,193.581,69.089,45.593,93.352,0.830,70.114,261451.000,105,0.480,0.475,261451.000,289,64,70,93.270,46.000,1.515,0.660,0.967
207,4219,105.196,13.675,106,62,151,320.777,127.189,42.235,90.919,0.515,122.332,443823.000,105,0.281,0.486,443823.000,290,61,76,94.219,47.047,3.011,0.332,0.846
208,2069,103.634,13.318,98,70,147,176.610,62.132,42.399,90.851,0.834,63.063,214419.000,102,0.529,0.263,214419.000,292,55,133,104.697,42.000,1.465,0.682,0.959
209,2686,104.644,12.641,106,52,146,201.238,71.503,47.829,89.888,0.833,72.560,281075.000,104,0.014,0.496,281075.000,293,60,190,82.875,48.000,1.495,0.669,0.970
210,2625,103.814,14.416,106,61,149,197.238,68.100,49.078,88.909,0.848,69.260,272513.000,103,0.339,0.482,272513.000,294,58,160,94.970,50.428,1.388,0.721,0.965
211,2652,105.357,14.374,106,63,153,204.066,68.282,49.451,88.486,0.800,73.062,279408.000,104,0.343,0.421,279408.000,295,55,74,87.647,50.000,1.381,0.724,0.951
212,2755,106.125,15.048,106,59,153,207.238,73.415,47.780,92.006,0.806,75.425,292373.000,105,0.262,0.325,292373.000,296,61,56,96.089,48.637,1.537,0.651,0.957
213,2596,103.664,12.049,106,63,142,193.924,67.003,49.331,89.432,0.867,67.683,269112.000,103,0.449,0.420,269112.000,297,55,169,102.804,49.000,1.358,0.736,0.970
214,2686,106.019,12.621,106,66,146,202.510,73.274,46.673,89.730,0.823,73.824,284767.000,106,0.274,0.443,284767.000,298,63,72,98.569,47.000,1.570,0.637,0.968
215,2992,105.365,15.494,106,54,152,214.551,74.545,51.103,90.401,0.817,76.655,315252.000,104,0.233,0.281,315252.000,299,55,161,82.504,53.789,1.459,0.686,0.958
216,3262,105.926,12.170,106,68,148,231.480,89.801,46.250,92.809,0.765,89.677,345530.000,106,0.402,0.588,345530.000,300,57,67,97.046,45.611,1.942,0.515,0.963
217,3488,105.653,11.855,106,67,144,229.966,79.835,55.628,89.662,0.829,81.302,368519.000,105,0.247,0.755,368519.000,301,65,85,94.939,57.000,1.435,0.697,0.970
218,2497,104.101,12.912,106,67,148,192.853,70.329,45.206,92.737,0.844,70.036,259941.000,103,0.357,0.204,259941.000,302,54,123,99.866,45.000,1.556,0.643,0.970
219,2827,106.128,11.600,106,60,142,209.966,75.855,47.452,88.165,0.806,78.313,300024.000,106,0.104,0.570,300024.000,303,58,117,84.872,49.929,1.599,0.626,0.962
220,2333,105.253,12.781,106,69,147,190.167,68.687,43.246,89.457,0.811,69.354,245556.000,104,0.361,0.403,245556.000,304,65,164,84.207,43.712,1.588,0.630,0.960
221,2194,104.106,12.322,103,66,145,188.409,67.535,41.363,91.631,0.777,72.173,228409.000,103,0.254,0.506,228409.000,305,55,207,86.028,43.000,1.633,0.612,0.958
222,3888,104.255,13.406,106,47,153,246.652,92.528,53.501,87.834,0.803,91.591,405344.000,104,-0.038,0.467,405344.000,306,50,181,79.303,52.491,1.729,0.578,0.970
223,2144,104.403,12.707,106,64,144,181.581,62.455,43.709,89.186,0.817,64.070,223840.000,104,0.175,0.352,223840.000,307,63,113,92.684,45.871,1.429,0.700,0.957
224,2694,105.955,13.022,106,70,149,204.066,73.307,46.791,87.702,0.813,74.431,285442.000,105,0.380,0.269,285442.000,308,54,65,96.170,48.000,1.567,0.638,0.958
225,3136,104.608,14.176,106,59,147,217.380,76.649,52.093,94.664,0.834,78.638,328052.000,104,0.072,0.547,328052.000,309,62,107,97.306,54.000,1.471,0.680,0.968
226,2838,106.188,11.097,106,65,145,210.167,77.127,46.851,90.177,0.807,76.420,301362.000,106,0.179,0.950,301362.000,311,56,45,96.009,47.000,1.646,0.607,0.968
227,1731,103.620,13.560,102,58,144,160.267,55.251,39.890,92.632,0.847,56.569,179367.000,103,0.282,0.475,179367.000,312,61,241,81.870,40.956,1.385,0.722,0.959
228,1739,105.122,13.660,106,63,145,160.368,55.862,39.636,91.037,0.850,56.569,182807.000,104,0.333,0.244,182807.000,313,60,79,81.870,40.000,1.409,0.710,0.962
229,2581,104.223,13.157,106,64,146,201.338,75.366,43.604,89.831,0.800,75.425,268999.000,104,0.259,0.252,268999.000,314,61,151,96.089,44.000,1.728,0.579,0.969
230,2362,104.878,11.691,106,67,142,201.681,78.686,38.220,89.458,0.730,78.518,247721.000,105,0.072,0.642,247721.000,316,62,109,96.582,39.000,2.059,0.486,0.958
231,2807,105.215,13.280,106,60,149,209.238,76.286,46.850,89.605,0.806,77.782,295339.000,105,0.211,0.656,295339.000,317,63,85,98.130,48.000,1.628,0.614,0.966
232,2816,104.339,13.376,106,55,145,202.167,72.212,49.651,90.854,0.866,72.993,293818.000,104,0.264,0.160,293818.000,318,60,126,99.462,49.000,1.454,0.688,0.973
233,1621,105.263,13.242,106,70,148,154.711,56.099,36.791,88.023,0.851,56.089,170631.000,105,0.336,0.179,170631.000,319,62,111,78.690,37.000,1.525,0.656,0.965
234,3662,105.984,12.429,106,57,144,241.279,88.662,52.588,88.827,0.790,89.805,388113.000,106,-0.058,0.993,388113.000,320,60,66,97.679,53.688,1.686,0.593,0.960
235,2026,105.774,16.037,106,57,149,171.823,59.016,43.710,87.369,0.862,60.671,214299.000,105,0.047,0.008,214299.000,322,57,103,81.469,45.255,1.350,0.741,0.957
236,2164,103.756,12.872,102,67,147,180.510,65.639,41.977,92.557,0.835,66.272,224529.000,103,0.453,0.527,224529.000,324,65,160,95.194,43.000,1.564,0.640,0.965
237,3020,101.906,16.013,107,47,150,232.409,73.951,51.997,84.474,0.703,83.006,307755.000,103,-0.229,-0.115,307755.000,326,47,242,68.070,51.277,1.422,0.703,0.926
238,2218,105.580,13.272,103,63,146,184.995,66.334,42.573,92.459,0.814,68.593,234177.000,104,0.264,0.277,234177.000,329,59,33,97.539,44.000,1.558,0.642,0.963
239,1922,103.611,12.928,104,57,147,172.167,60.584,40.393,85.298,0.815,63.388,199141.000,103,0.134,1.184,199141.000,330,63,244,83.660,41.000,1.500,0.667,0.956
240,2590,106.006,12.733,106,73,146,195.095,66.484,49.602,90.323,0.855,66.910,274555.000,105,0.346,0.323,274555.000,332,55,52,99.462,49.000,1.340,0.746,0.968
241,3049,106.245,15.888,106,59,152,215.480,74.438,52.152,91.336,0.825,75.928,323940.000,106,0.144,0.373,323940.000,334,54,130,77.062,53.000,1.427,0.701,0.962
242,1925,105.423,13.063,104,69,145,166.267,57.208,42.843,87.818,0.875,58.549,202940.000,105,0.200,0.265,202940.000,336,57,100,82.147,43.000,1.335,0.749,0.965
243,2505,104.398,11.785,106,62,141,192.167,67.482,47.264,90.994,0.852,68.447,261518.000,104,0.286,0.737,261518.000,337,61,174,101.802,48.000,1.428,0.700,0.968
244,2518,105.751,11.764,106,68,145,192.995,67.489,47.505,90.395,0.850,68.593,266281.000,105,0.381,0.766,266281.000,338,60,83,82.461,48.000,1.421,0.704,0.966
245,2014,105.879,14.586,106,66,150,176.267,62.560,40.990,90.268,0.815,64.327,213240.000,105,0.327,-0.051,213240.000,339,56,129,78.341,42.000,1.526,0.655,0.960
246,2605,103.938,12.141,101,58,146,197.924,71.513,46.380,89.590,0.836,71.701,270758.000,103,0.585,1.455,270758.000,340,62,126,98.017,46.000,1.542,0.649,0.972
247,2805,105.048,12.321,106,61,145,206.409,75.001,47.619,91.396,0.827,76.164,294661.000,105,0.366,0.591,294661.000,341,63,93,93.764,48.000,1.575,0.635,0.968
248,2350,104.481,12.194,106,63,142,189.924,70.228,42.605,89.230,0.819,71.063,245530.000,105,0.115,0.322,245530.000,342,64,106,92.420,43.000,1.648,0.607,0.964
249,2845,104.406,11.321,102,69,145,212.409,78.595,46.089,89.809,0.792,79.429,297035.000,103,0.594,0.825,297035.000,343,57,113,100.886,47.000,1.705,0.586,0.965
250,1741,104.639,13.356,103,63,142,158.368,52.606,42.138,85.178,0.872,54.129,182176.000,104,0.063,0.321,182176.000,344,53,158,64.855,43.000,1.248,0.801,0.962
251,3179,104.350,11.330,106,71,144,224.652,81.837,49.459,90.647,0.792,83.952,331729.000,104,0.297,0.614,331729.000,345,55,137,102.381,49.553,1.655,0.604,0.966
252,2189,106.013,13.384,106,56,144,180.510,64.357,43.307,92.318,0.844,65.765,232062.000,106,0.123,0.277,232062.000,347,56,74,98.746,44.000,1.486,0.673,0.962
253,2170,105.951,13.066,104,66,145,181.095,62.777,44.012,92.021,0.831,62.514,229914.000,105,0.333,0.168,229914.000,348,57,51,97.352,44.634,1.426,0.701,0.960
254,1634,103.321,13.734,102,67,143,155.439,53.908,38.593,89.992,0.850,55.579,168826.000,102,0.377,0.139,168826.000,349,62,184,98.276,39.939,1.397,0.716,0.959
255,2392,105.979,12.363,106,66,151,191.095,67.081,45.402,90.235,0.823,68.250,253501.000,106,0.214,0.611,253501.000,351,57,97,79.019,46.938,1.478,0.677,0.962
256,3114,104.108,11.804,106,65,145,221.238,83.255,47.623,90.693,0.799,84.214,324193.000,104,0.419,1.058,324193.000,352,66,148,94.086,48.000,1.748,0.572,0.971
257,3381,106.322,12.866,106,64,146,230.894,84.175,51.141,88.688,0.797,84.481,359475.000,106,0.010,0.727,359475.000,354,60,137,83.884,52.000,1.646,0.608,0.969
258,5038,104.946,11.052,106,65,148,278.693,101.434,63.239,88.035,0.815,101.966,528718.000,104,0.389,0.738,528718.000,355,51,222,82.108,65.000,1.604,0.623,0.976
259,2270,103.903,12.631,106,67,143,186.853,69.365,41.667,89.118,0.817,69.584,235860.000,104,0.261,0.409,235860.000,359,62,225,82.569,42.000,1.665,0.601,0.967
260,2443,105.811,12.734,106,72,145,192.853,69.625,44.675,89.148,0.825,69.584,258497.000,105,0.527,0.676,258497.000,363,56,128,82.569,45.000,1.558,0.642,0.962
261,2295,104.653,13.236,106,58,145,187.581,67.501,43.290,91.324,0.820,69.181,240178.000,104,0.081,0.707,240178.000,364,63,172,85.855,45.000,1.559,0.641,0.961
262,3852,104.593,11.003,106,70,141,251.037,92.610,52.959,91.121,0.768,95.047,402891.000,104,0.465,0.818,402891.000,365,65,109,91.809,54.000,1.749,0.572,0.965
263,3577,104.257,11.908,106,50,150,240.794,89.594,50.834,88.897,0.775,92.228,372929.000,104,-0.103,0.869,372929.000,366,53,233,80.640,52.000,1.762,0.567,0.969
264,2004,104.077,14.371,102,38,145,173.095,61.461,41.515,87.285,0.840,62.650,208571.000,103,0.145,0.307,208571.000,368,57,181,98.259,42.000,1.480,0.675,0.961
265,2008,105.619,13.987,106,64,148,174.853,61.253,41.739,87.686,0.825,62.169,212082.000,105,0.227,0.154,212082.000,369,53,83,78.871,42.000,1.468,0.681,0.960
266,2542,105.121,14.163,103,64,150,198.752,74.745,43.301,88.121,0.809,76.322,267218.000,104,0.381,0.220,267218.000,370,54,148,84.738,43.000,1.726,0.579,0.968
267,3064,104.106,12.194,106,69,146,214.066,75.064,51.972,92.089,0.840,75.505,318980.000,103,0.611,0.864,318980.000,372,64,173,101.459,52.791,1.444,0.692,0.967
268,3116,105.858,12.365,106,73,147,219.238,75.910,52.265,90.853,0.815,76.295,329852.000,105,0.701,0.780,329852.000,373,56,92,79.426,53.000,1.452,0.689,0.961
269,2645,104.436,12.741,101,67,155,208.752,76.315,44.129,91.502,0.763,78.026,276233.000,103,0.411,0.625,276233.000,374,65,230,88.531,46.000,1.729,0.578,0.957
270,2810,104.206,13.098,106,53,154,204.752,71.012,50.383,90.423,0.842,71.021,292820.000,104,0.046,0.833,292820.000,376,63,175,99.728,51.000,1.409,0.709,0.959
271,2826,105.886,13.077,106,60,153,205.823,70.925,50.732,90.043,0.838,71.568,299234.000,106,0.233,0.636,299234.000,377,52,84,74.604,51.000,1.398,0.715,0.964
