 ,Area,Mean,StdDev,Mode,Min,Max,Perim.,Major,Minor,Angle,Circ.,Feret,IntDen,Median,Skew,Kurt,RawIntDen,Slice,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity
813,1612,103.218,10.158,106,68,137,164.024,57.197,35.884,88.663,0.753,59.540,166387.000,104,-0.221,0.192,166387.000,1320,56,31,97.722,36.000,1.594,0.627,0.946
814,2236,103.289,10.856,104,63,134,182.853,67.334,42.281,88.909,0.840,67.365,230955.000,105,-0.714,0.570,230955.000,1321,58,140,84.036,42.000,1.593,0.628,0.970
815,2023,103.527,10.842,109,66,134,177.681,63.020,40.872,90.159,0.805,65.376,209435.000,105,-0.550,0.283,209435.000,1323,53,97,83.853,42.000,1.542,0.649,0.958
816,1826,101.932,10.838,110,59,134,166.267,58.691,39.613,92.857,0.830,60.638,186127.000,103,-0.432,0.390,186127.000,1324,55,162,103.349,40.000,1.482,0.675,0.959
817,1781,101.636,10.456,106,64,130,163.095,57.090,39.720,93.531,0.841,58.215,181013.000,103,-0.483,0.237,181013.000,1326,56,145,94.927,40.771,1.437,0.696,0.958
818,1837,103.897,9.145,106,69,133,164.024,57.903,40.394,88.137,0.858,59.211,190859.000,105,-0.565,0.771,190859.000,1328,58,53,94.844,40.000,1.433,0.698,0.966
819,1982,102.502,9.955,110,64,127,174.610,64.140,39.345,88.841,0.817,64.125,203159.000,104,-0.789,0.401,203159.000,1329,60,160,93.576,39.755,1.630,0.613,0.962
820,2077,104.700,10.983,105,62,137,181.681,67.944,38.922,87.806,0.791,68.593,217461.000,106,-0.491,0.261,217461.000,1331,53,160,82.461,39.000,1.746,0.573,0.954
821,1733,102.055,10.568,101,56,131,168.024,62.571,35.265,93.103,0.771,62.968,176861.000,102,-0.248,0.317,176861.000,1334,55,141,100.061,36.884,1.774,0.564,0.949
822,1964,102.114,9.231,102,60,135,174.024,63.880,39.146,90.850,0.815,64.630,200552.000,102,-0.162,0.219,200552.000,1337,58,172,98.005,40.000,1.632,0.613,0.964
823,1973,103.112,9.021,106,71,136,174.853,63.415,39.613,90.410,0.811,64.327,203439.000,103,-0.104,0.180,203439.000,1338,55,8,101.659,40.871,1.601,0.625,0.964
824,2972,103.903,9.915,106,67,134,219.966,74.432,50.839,92.730,0.772,80.306,308799.000,104,-0.222,0.049,308799.000,1339,56,171,95.001,52.000,1.464,0.683,0.949
825,2960,105.316,9.658,106,70,136,219.137,73.904,50.996,93.602,0.775,79.228,311734.000,106,-0.236,0.058,311734.000,1340,54,14,94.343,51.696,1.449,0.690,0.946
826,2429,103.099,10.317,104,65,138,194.995,72.038,42.932,88.433,0.803,75.326,250427.000,104,-0.216,0.155,250427.000,1341,53,189,84.668,43.000,1.678,0.596,0.965
827,2541,103.493,8.419,106,69,129,195.338,72.399,44.687,92.087,0.837,72.560,262975.000,105,-0.630,0.287,262975.000,1342,58,122,97.125,45.000,1.620,0.617,0.972
828,1610,101.017,8.858,101,68,128,152.610,53.540,38.288,93.578,0.869,54.452,162637.000,101,-0.235,0.181,162637.000,1343,58,177,97.386,39.000,1.398,0.715,0.964
829,1616,101.757,8.884,106,73,127,152.610,53.275,38.621,94.623,0.872,53.935,164439.000,102,-0.347,0.163,164439.000,1344,54,11,100.685,39.000,1.379,0.725,0.968
830,1660,101.904,11.355,106,67,135,160.953,58.134,36.357,90.212,0.805,58.464,169161.000,103,-0.326,0.017,169161.000,1345,50,205,77.152,36.675,1.599,0.625,0.959
831,2069,102.703,8.805,105,73,129,174.267,61.176,43.062,89.233,0.856,61.814,212493.000,103,-0.227,-0.255,212493.000,1346,54,98,99.310,43.000,1.421,0.704,0.966
832,1509,98.465,13.701,107,46,131,150.368,54.514,35.245,92.380,0.839,54.745,148583.000,100,-0.580,0.291,148583.000,1347,56,247,80.538,36.000,1.547,0.647,0.961
833,1521,99.920,13.617,105,48,138,149.539,54.503,35.532,92.387,0.855,54.745,151979.000,102,-0.631,0.571,151979.000,1348,53,81,80.538,36.000,1.534,0.652,0.964
834,2821,104.184,10.880,106,64,135,228.551,78.602,45.696,90.587,0.679,88.142,293904.000,106,-0.673,0.400,293904.000,1349,58,147,86.748,49.000,1.720,0.581,0.937
835,3051,100.743,11.237,104,55,137,348.291,139.527,27.842,91.102,0.316,136.719,307367.000,102,-0.350,0.895,307367.000,1350,49,248,84.123,37.000,5.011,0.200,0.691
836,2648,104.305,10.432,104,63,135,206.510,76.196,44.248,91.203,0.780,77.279,276199.000,105,-0.395,0.475,276199.000,1352,55,100,100.437,45.000,1.722,0.581,0.963
837,1381,101.944,10.499,99,70,128,140.468,50.306,34.953,87.582,0.880,50.220,140785.000,102,-0.164,-0.406,140785.000,1355,56,72,102.653,35.000,1.439,0.695,0.967
838,1888,103.025,9.599,106,66,130,167.681,58.294,41.237,86.936,0.844,59.203,194511.000,104,-0.819,0.883,194511.000,1356,52,199,74.320,42.000,1.414,0.707,0.961
839,1852,103.487,9.747,107,63,129,165.924,57.884,40.737,88.170,0.845,59.304,191658.000,105,-0.604,0.213,191658.000,1358,60,70,95.807,40.726,1.421,0.704,0.964
840,2217,103.557,9.987,106,68,133,184.853,69.959,40.349,89.197,0.815,69.584,229585.000,105,-0.599,0.413,229585.000,1359,60,205,82.569,40.000,1.734,0.577,0.971
841,1940,103.015,10.274,110,60,138,170.024,61.212,40.353,91.923,0.843,62.201,199849.000,105,-0.682,0.758,199849.000,1360,58,106,94.611,40.000,1.517,0.659,0.967
842,3206,104.119,10.414,106,61,138,224.066,83.795,48.714,89.975,0.802,84.291,333804.000,105,-0.453,0.270,333804.000,1361,57,67,94.764,48.000,1.720,0.581,0.970
843,2740,103.978,10.959,110,62,139,213.581,80.915,43.115,90.906,0.755,84.095,284900.000,105,-0.307,0.247,284900.000,1362,62,73,92.726,43.000,1.877,0.533,0.965
844,2100,104.882,10.580,106,73,138,188.752,70.098,38.144,90.119,0.741,74.330,220253.000,105,-0.095,-0.196,220253.000,1363,49,146,84.596,38.000,1.838,0.544,0.959
845,2058,102.939,10.766,109,71,137,172.267,59.457,44.071,91.199,0.871,60.017,211849.000,103,-0.041,-0.159,211849.000,1366,54,132,100.561,44.000,1.349,0.741,0.966
846,2173,102.393,9.761,104,71,132,174.853,60.535,45.705,92.075,0.893,60.531,222500.000,103,-0.297,-0.131,222500.000,1368,56,218,82.405,45.000,1.324,0.755,0.974
847,2033,104.850,10.244,106,70,138,173.095,59.780,43.300,87.267,0.853,60.415,213160.000,106,-0.289,0.034,213160.000,1370,56,136,77.574,43.645,1.381,0.724,0.958
848,4928,104.446,12.707,106,52,144,320.978,102.502,61.213,94.732,0.601,115.624,514711.000,106,-0.283,0.259,514711.000,1372,57,36,95.957,64.824,1.675,0.597,0.899
849,1845,102.483,9.999,102,59,125,167.338,58.787,39.960,89.460,0.828,60.208,189082.000,103,-0.544,0.309,189082.000,1374,58,176,94.764,41.000,1.471,0.680,0.962
850,1863,103.497,9.689,108,69,128,165.095,58.784,40.352,89.998,0.859,60.407,192815.000,104,-0.476,0.264,192815.000,1375,58,10,96.654,41.000,1.457,0.686,0.966
851,2621,102.983,8.626,106,71,130,199.338,72.509,46.024,92.429,0.829,72.567,269918.000,104,-0.459,0.259,269918.000,1376,57,127,101.929,46.000,1.575,0.635,0.970
852,1770,102.685,10.284,106,59,128,163.782,59.945,37.595,89.987,0.829,60.299,181752.000,104,-0.640,0.232,181752.000,1377,62,120,84.289,38.000,1.594,0.627,0.966
853,5248,104.732,11.345,106,62,143,278.350,99.424,67.207,93.521,0.851,100.125,549632.000,105,-0.089,0.199,549632.000,1378,61,105,92.862,67.000,1.479,0.676,0.978
854,1862,101.682,11.785,103,59,141,161.782,54.705,43.338,92.575,0.894,55.543,189332.000,102,0.005,-0.026,189332.000,1379,51,164,103.536,43.000,1.262,0.792,0.971
855,1851,102.575,11.873,106,56,142,162.024,53.729,43.864,92.507,0.886,54.818,189866.000,103,-0.048,0.052,189866.000,1380,48,9,104.797,44.000,1.225,0.816,0.968
856,1874,103.094,9.675,104,67,132,169.924,59.052,40.406,89.377,0.816,61.814,193199.000,103,-0.281,0.337,193199.000,1380,58,123,99.310,40.000,1.461,0.684,0.956
857,1883,103.131,9.893,110,64,138,167.439,59.498,40.295,88.324,0.844,60.208,194196.000,104,-0.566,1.007,194196.000,1382,57,48,94.764,40.931,1.477,0.677,0.965
858,2426,103.113,10.159,106,59,135,195.924,72.151,42.811,92.285,0.794,73.335,250153.000,104,-0.281,0.213,250153.000,1387,60,175,95.477,43.000,1.685,0.593,0.969
859,2443,104.367,9.972,106,62,137,197.823,72.003,43.200,92.603,0.784,74.243,254969.000,105,-0.317,0.357,254969.000,1388,60,12,94.635,44.000,1.667,0.600,0.965
860,1839,104.045,10.051,108,66,137,162.853,56.036,41.785,91.127,0.871,56.719,191339.000,105,-0.378,0.557,191339.000,1389,56,80,99.130,42.000,1.341,0.746,0.966
861,2509,104.542,8.777,107,71,129,196.510,73.210,43.636,91.054,0.816,73.824,262296.000,105,-0.428,0.161,262296.000,1390,55,59,98.569,44.000,1.678,0.596,0.971
862,2075,104.969,11.300,105,69,140,183.238,66.092,39.974,88.136,0.777,70.178,217810.000,106,-0.159,0.027,217810.000,1391,53,135,85.914,41.081,1.653,0.605,0.952
863,2852,103.849,9.791,107,62,130,208.894,75.302,48.223,89.451,0.821,77.318,296176.000,105,-0.739,1.010,296176.000,1393,57,107,95.194,49.851,1.562,0.640,0.970
864,2566,104.606,10.352,103,65,139,200.409,72.395,45.129,89.247,0.803,74.431,268419.000,105,-0.389,0.360,268419.000,1396,59,98,83.830,45.713,1.604,0.623,0.962
865,2714,103.245,10.700,106,65,131,199.581,72.269,47.815,89.527,0.856,72.560,280206.000,105,-0.742,0.281,280206.000,1398,55,64,97.125,48.000,1.511,0.662,0.974
866,2414,102.569,11.604,104,52,145,198.167,68.797,44.676,95.880,0.772,72.250,247602.000,103,-0.316,0.732,247602.000,1399,61,232,85.236,46.000,1.540,0.649,0.937
867,2218,102.885,9.845,106,53,135,180.510,63.457,44.504,93.596,0.855,63.506,228200.000,103,-0.340,0.426,228200.000,1401,60,233,82.763,45.000,1.426,0.701,0.968
868,2433,104.366,10.908,106,53,142,198.894,72.365,42.808,91.310,0.773,75.326,253922.000,105,-0.473,0.661,253922.000,1403,55,89,84.668,45.000,1.690,0.592,0.961
869,1748,103.403,10.982,108,60,134,167.439,59.419,37.457,89.124,0.784,62.394,180749.000,105,-0.723,0.980,180749.000,1404,61,161,83.558,38.000,1.586,0.630,0.947
870,2510,101.316,12.288,106,58,141,191.196,68.840,46.424,86.521,0.863,67.897,254303.000,103,-0.495,0.569,254303.000,1405,54,103,99.324,45.000,1.483,0.674,0.976
871,1931,102.365,10.774,106,55,134,172.024,60.418,40.694,89.292,0.820,61.400,197667.000,104,-0.776,0.866,197667.000,1406,52,211,73.926,41.000,1.485,0.674,0.960
872,1596,100.892,9.481,104,65,127,152.368,51.601,39.381,93.012,0.864,52.612,161023.000,102,-0.482,0.054,161023.000,1410,57,218,81.254,39.000,1.310,0.763,0.962
873,2029,104.623,10.415,104,55,137,177.439,65.041,39.720,90.552,0.810,65.490,212280.000,105,-0.379,1.144,212280.000,1412,54,109,82.983,40.000,1.638,0.611,0.965
874,2765,104.709,9.467,107,70,132,208.652,76.201,46.200,90.953,0.798,78.313,289520.000,106,-0.681,0.491,289520.000,1413,58,68,95.128,47.000,1.649,0.606,0.968
875,1999,102.292,10.624,101,62,140,175.196,65.137,39.075,91.377,0.818,64.938,204482.000,103,-0.237,0.210,204482.000,1414,51,225,80.248,39.882,1.667,0.600,0.965
876,1821,101.999,9.961,106,67,130,167.681,61.620,37.627,88.779,0.814,63.032,185740.000,103,-0.439,-0.140,185740.000,1415,62,158,91.818,38.000,1.638,0.611,0.962
877,1708,101.507,11.087,105,64,132,159.782,56.866,38.243,93.490,0.841,57.428,173374.000,103,-0.567,0.193,173374.000,1416,60,167,97.001,38.000,1.487,0.673,0.964
878,1508,101.618,10.650,107,61,132,151.782,56.399,34.044,88.677,0.823,57.140,153240.000,104,-0.837,0.987,153240.000,1418,56,61,94.014,34.000,1.657,0.604,0.964
879,2437,104.325,10.266,103,63,139,191.924,69.554,44.611,90.490,0.831,70.456,254241.000,105,-0.398,0.572,254241.000,1421,57,93,83.480,45.000,1.559,0.641,0.969
880,1777,101.221,11.821,102,54,134,172.711,69.709,32.457,89.178,0.749,69.462,179870.000,102,-0.287,0.489,179870.000,1423,57,100,96.613,32.000,2.148,0.466,0.970
881,2221,105.399,10.331,106,68,138,182.853,63.714,44.383,91.784,0.835,63.891,234091.000,106,-0.210,0.224,234091.000,1424,54,63,107.301,45.000,1.436,0.697,0.961
882,1956,101.249,10.576,104,64,130,170.267,62.178,40.054,90.000,0.848,63.127,198043.000,103,-0.522,0.081,198043.000,1426,56,140,93.633,40.000,1.552,0.644,0.966
883,3355,102.058,9.857,104,69,139,223.723,79.126,53.986,91.124,0.842,79.310,342406.000,103,-0.307,0.320,342406.000,1428,58,230,84.936,53.783,1.466,0.682,0.972
884,2087,101.800,11.795,109,54,137,188.853,70.283,37.808,90.604,0.735,73.335,212456.000,103,-0.595,0.559,212456.000,1430,57,245,84.523,39.000,1.859,0.538,0.957
885,2091,103.051,11.405,111,61,137,186.610,69.795,38.145,90.755,0.755,71.253,215479.000,104,-0.464,0.268,215479.000,1431,56,82,85.170,39.000,1.830,0.547,0.959
886,1968,100.416,10.395,102,60,131,171.095,61.981,40.428,94.292,0.845,63.198,197618.000,102,-0.622,0.400,197618.000,1432,58,175,94.538,41.000,1.533,0.652,0.965
887,1987,101.682,10.418,106,59,132,170.853,61.918,40.859,94.703,0.855,62.514,202043.000,103,-0.563,0.416,202043.000,1433,52,74,82.648,41.000,1.515,0.660,0.971
888,2349,104.907,10.144,106,70,142,191.924,67.030,44.620,88.338,0.801,67.742,246427.000,105,-0.044,-0.017,246427.000,1434,56,127,81.511,44.000,1.502,0.666,0.955
889,1948,102.493,9.536,101,66,131,167.782,61.009,40.654,92.361,0.870,61.000,199657.000,102,-0.172,-0.070,199657.000,1435,57,180,100.389,40.000,1.501,0.666,0.973
890,2655,103.350,11.486,110,50,142,200.409,73.921,45.731,89.803,0.831,74.545,274393.000,105,-0.926,1.479,274393.000,1438,56,105,83.066,46.000,1.616,0.619,0.971
891,1411,101.840,10.082,106,64,128,142.024,47.453,37.859,86.507,0.879,49.729,143696.000,104,-0.719,0.406,143696.000,1439,52,217,74.846,38.000,1.253,0.798,0.962
892,1412,102.782,9.585,106,62,129,142.024,46.961,38.283,84.968,0.880,49.244,145128.000,104,-0.728,0.646,145128.000,1440,50,52,77.093,39.000,1.227,0.815,0.959
893,488,109.158,8.305,114,85,131,107.397,39.221,15.842,96.387,0.532,41.110,53269.000,109,-0.238,-0.264,53269.000,1441,54,79,108.435,17.705,2.476,0.404,0.860
894,1849,102.878,9.125,102,70,128,165.196,60.199,39.107,90.294,0.851,60.531,190221.000,103,-0.290,0.237,190221.000,1446,57,144,82.405,39.000,1.539,0.650,0.969
895,3298,106.467,10.633,106,67,147,228.409,85.671,49.015,89.546,0.794,86.209,351127.000,106,-0.068,0.581,351127.000,1448,61,17,93.991,48.000,1.748,0.572,0.973
896,1600,102.214,10.474,102,66,137,150.610,50.684,40.194,91.447,0.886,50.990,163543.000,103,-0.439,0.288,163543.000,1449,58,94,101.310,41.000,1.261,0.793,0.968
897,2856,103.206,10.123,106,57,129,209.238,77.363,47.004,91.357,0.820,78.026,294755.000,105,-0.771,0.921,294755.000,1450,61,107,91.469,47.000,1.646,0.608,0.970
898,2700,103.197,11.329,107,51,136,203.095,75.322,45.641,88.901,0.823,74.967,278631.000,104,-0.704,1.376,278631.000,1454,54,112,80.789,45.000,1.650,0.606,0.974
899,2084,101.522,10.485,104,57,132,182.752,68.219,38.896,88.472,0.784,69.721,211572.000,103,-0.731,0.852,211572.000,1456,55,188,81.754,40.000,1.754,0.570,0.963
900,2491,103.506,10.100,106,70,134,196.995,72.794,43.570,90.439,0.807,74.330,257834.000,105,-0.729,0.391,257834.000,1461,58,124,84.596,44.000,1.671,0.599,0.968
901,2046,101.830,9.615,106,68,127,177.095,66.004,39.468,89.499,0.820,67.476,208344.000,103,-0.411,-0.212,208344.000,1462,59,125,96.809,40.000,1.672,0.598,0.968
902,4252,106.212,9.277,108,71,137,250.451,86.980,62.242,87.050,0.852,88.284,451615.000,107,-0.388,0.366,451615.000,1463,57,54,99.782,63.938,1.397,0.716,0.972
903,2392,103.584,8.628,104,70,128,186.995,66.583,45.741,92.936,0.860,67.742,247774.000,104,-0.592,0.612,247774.000,1466,56,232,81.511,46.000,1.456,0.687,0.970
904,6354,104.159,12.057,110,62,145,321.421,121.966,66.331,91.231,0.773,119.269,661826.000,105,-0.564,0.558,661826.000,1468,58,159,86.154,65.867,1.839,0.544,0.968
905,2095,101.384,10.358,104,63,134,175.681,63.028,42.321,91.894,0.853,64.133,212400.000,102,-0.421,0.305,212400.000,1470,58,176,100.784,43.000,1.489,0.671,0.969
906,2117,102.469,10.021,106,66,133,176.510,62.911,42.845,91.643,0.854,64.195,216926.000,103,-0.309,0.124,216926.000,1471,59,13,94.467,43.000,1.468,0.681,0.969
907,2408,102.911,11.197,106,52,132,194.652,68.301,44.889,89.715,0.799,72.250,247810.000,104,-0.553,0.292,247810.000,1472,59,196,85.236,46.000,1.522,0.657,0.957
908,2980,104.838,8.555,106,73,135,209.924,77.187,49.156,89.440,0.850,76.420,312417.000,105,-0.335,0.535,312417.000,1473,59,53,96.009,48.000,1.570,0.637,0.975
909,2357,102.672,9.530,104,67,136,191.823,69.160,43.392,88.638,0.805,70.711,241997.000,104,-0.386,0.394,241997.000,1474,55,97,98.130,45.000,1.594,0.627,0.965
910,2206,103.579,12.710,106,62,153,181.924,64.826,43.328,90.123,0.838,65.307,228496.000,104,-0.135,0.269,228496.000,1476,54,51,101.482,44.000,1.496,0.668,0.968
911,1483,99.979,10.594,103,64,129,150.368,55.083,34.279,90.768,0.824,56.143,148269.000,102,-0.639,0.358,148269.000,1477,61,244,85.914,34.000,1.607,0.622,0.965
912,1490,100.872,10.085,105,60,132,150.368,54.849,34.588,90.764,0.828,56.036,150300.000,102,-0.620,0.380,150300.000,1478,62,21,92.045,34.000,1.586,0.631,0.964
913,2684,104.573,10.364,106,68,143,204.066,74.257,46.021,85.805,0.810,77.162,280673.000,105,-0.072,0.201,280673.000,1479,54,91,93.715,47.000,1.614,0.620,0.964
914,1725,100.866,10.447,106,62,131,162.267,60.380,36.375,91.140,0.823,62.129,173994.000,103,-0.824,0.830,173994.000,1480,57,167,93.691,37.000,1.660,0.602,0.964
915,2365,103.374,9.917,102,67,131,188.853,70.030,42.999,88.927,0.833,70.036,244479.000,104,-0.398,0.258,244479.000,1482,49,132,80.134,43.000,1.629,0.614,0.970
916,2521,102.287,9.334,105,63,140,202.066,72.020,44.569,91.041,0.776,76.236,257866.000,103,-0.653,0.936,257866.000,1483,58,172,94.514,45.000,1.616,0.619,0.957
917,2544,103.518,9.157,106,64,146,200.652,71.733,45.155,91.243,0.794,75.664,263351.000,105,-0.545,0.866,263351.000,1484,56,13,97.595,45.924,1.589,0.629,0.959
918,2469,102.679,9.815,104,70,135,189.924,67.136,46.824,93.333,0.860,67.476,253514.000,103,-0.263,0.199,253514.000,1485,56,136,96.809,46.000,1.434,0.697,0.972
919,2135,103.760,9.572,106,65,137,177.338,62.896,43.220,88.244,0.853,64.498,221527.000,105,-0.225,0.489,221527.000,1487,53,92,82.875,44.000,1.455,0.687,0.967
920,2650,104.794,8.552,108,67,134,202.167,74.233,45.453,90.362,0.815,74.431,277703.000,106,-0.727,1.125,277703.000,1488,57,87,96.170,46.000,1.633,0.612,0.968
921,1964,102.270,9.814,107,61,128,172.125,64.235,38.930,88.546,0.833,63.285,200858.000,104,-0.726,0.664,200858.000,1489,57,222,84.560,38.000,1.650,0.606,0.969
922,2126,101.376,12.833,108,60,143,181.581,65.982,41.025,90.942,0.810,67.365,215526.000,103,-0.552,0.115,215526.000,1491,58,97,95.964,42.000,1.608,0.622,0.963
923,1471,99.233,12.592,108,62,138,147.539,53.734,34.856,92.365,0.849,54.452,145972.000,101,-0.535,-0.090,145972.000,1492,62,150,97.386,35.000,1.542,0.649,0.965
924,2222,103.273,10.465,109,57,129,200.510,79.375,35.643,88.356,0.695,81.394,229472.000,105,-0.957,1.288,229472.000,1494,56,148,84.359,37.000,2.227,0.449,0.964
925,2110,102.182,9.535,106,61,127,183.681,68.995,38.938,91.841,0.786,68.469,215604.000,103,-0.547,0.217,215604.000,1499,54,140,96.710,39.120,1.772,0.564,0.961
926,1905,104.332,10.575,110,67,135,164.510,54.290,44.677,83.300,0.885,55.731,198752.000,106,-0.323,-0.129,198752.000,1500,53,130,80.707,45.000,1.215,0.823,0.965
927,2689,102.582,10.646,106,64,132,202.409,70.433,48.610,88.998,0.825,71.344,275842.000,104,-0.609,0.261,275842.000,1501,56,177,84.369,50.000,1.449,0.690,0.967
928,3529,105.198,10.584,105,59,147,274.350,95.369,47.115,89.234,0.589,105.385,371245.000,105,-0.263,0.679,371245.000,1503,61,23,94.899,54.000,2.024,0.494,0.901
929,2136,103.015,10.556,106,61,135,181.924,63.079,43.115,91.406,0.811,65.924,220041.000,105,-0.749,0.866,220041.000,1505,61,219,80.395,44.406,1.463,0.684,0.960
930,2484,102.771,11.619,106,60,150,196.409,68.456,46.201,94.338,0.809,69.721,255283.000,104,-0.175,0.313,255283.000,1507,56,127,98.246,49.421,1.482,0.675,0.958
931,2562,105.183,9.455,109,72,140,202.510,72.180,45.193,89.720,0.785,75.133,269479.000,106,-0.406,0.346,269479.000,1508,53,136,80.036,45.723,1.597,0.626,0.955
932,1614,100.743,10.003,102,69,127,153.196,55.377,37.109,90.264,0.864,55.731,162599.000,101,-0.237,0.025,162599.000,1509,58,164,99.293,37.000,1.492,0.670,0.968
933,2195,103.148,10.413,106,64,134,181.924,65.098,42.932,90.885,0.833,65.620,226409.000,104,-0.262,0.167,226409.000,1511,59,71,97.883,43.000,1.516,0.659,0.968
934,2316,103.197,9.489,106,63,138,186.510,66.998,44.014,88.389,0.837,67.365,239004.000,105,-0.430,0.470,239004.000,1512,59,241,84.036,44.000,1.522,0.657,0.962
935,2326,104.455,9.151,110,71,137,185.338,66.571,44.487,88.400,0.851,67.082,242963.000,105,-0.278,0.481,242963.000,1513,54,78,79.695,45.000,1.496,0.668,0.964
936,1453,101.663,10.001,104,55,126,148.368,52.883,34.983,91.590,0.829,55.036,147717.000,104,-0.871,0.810,147717.000,1514,65,144,92.083,35.000,1.512,0.662,0.962
937,2042,102.312,11.132,102,64,140,179.095,60.324,43.100,88.261,0.800,61.400,208922.000,103,-0.294,0.336,208922.000,1515,50,179,106.074,45.000,1.400,0.714,0.942
938,2054,103.578,11.010,104,64,138,181.095,60.207,43.438,88.078,0.787,61.188,212749.000,104,-0.265,0.238,212749.000,1516,52,18,101.310,45.375,1.386,0.721,0.936
939,1715,102.419,10.499,104,63,133,160.610,57.287,38.117,92.158,0.835,58.138,175649.000,104,-0.598,0.434,175649.000,1517,56,177,93.945,38.000,1.503,0.665,0.962
940,1705,103.482,9.939,108,66,130,157.782,56.712,38.279,91.957,0.861,57.271,176436.000,105,-0.614,0.298,176436.000,1518,49,13,102.095,38.000,1.482,0.675,0.969
941,2277,102.683,10.047,106,64,137,182.510,65.588,44.203,91.161,0.859,66.370,233809.000,104,-0.727,0.955,233809.000,1519,57,172,96.054,44.000,1.484,0.674,0.971
942,2298,104.093,9.841,106,66,133,184.167,65.318,44.795,90.680,0.851,66.370,239205.000,105,-0.716,0.882,239205.000,1520,52,79,83.946,46.000,1.458,0.686,0.966
943,2950,103.684,9.287,106,68,129,209.924,77.780,48.291,90.148,0.841,77.414,305867.000,104,-0.290,-0.112,305867.000,1521,59,98,95.932,47.000,1.611,0.621,0.976
944,1651,101.694,10.651,101,65,130,158.853,57.166,36.772,89.625,0.822,58.549,167897.000,102,-0.449,0.211,167897.000,1523,59,111,97.853,38.000,1.555,0.643,0.962
945,2453,103.498,9.304,107,70,128,188.510,67.646,46.171,91.350,0.867,67.897,253880.000,105,-0.663,0.521,253880.000,1524,53,175,80.676,46.000,1.465,0.683,0.970
946,1963,101.955,8.587,104,74,132,170.853,61.038,40.947,90.070,0.845,61.294,200137.000,103,-0.295,0.173,200137.000,1525,54,129,95.618,41.000,1.491,0.671,0.967
947,6655,105.908,9.364,110,62,139,325.220,119.741,70.764,89.722,0.791,122.201,704816.000,107,-0.751,1.299,704816.000,1527,55,162,86.716,72.000,1.692,0.591,0.978
948,2571,101.826,10.462,110,64,133,191.480,64.988,50.371,90.853,0.881,66.483,261795.000,104,-0.676,0.228,261795.000,1527,63,183,96.911,51.000,1.290,0.775,0.973
949,2571,103.213,10.404,106,70,139,189.823,63.977,51.167,90.161,0.897,65.376,265360.000,105,-0.578,0.229,265360.000,1528,62,34,96.147,51.000,1.250,0.800,0.973
950,2737,104.673,9.656,104,61,133,208.894,76.644,45.468,88.795,0.788,76.420,286491.000,105,-0.345,0.424,286491.000,1530,55,22,96.009,46.000,1.686,0.593,0.961
951,2046,101.429,10.857,106,64,130,173.681,63.673,40.913,89.446,0.852,64.630,207524.000,103,-0.515,0.081,207524.000,1531,55,246,81.995,41.000,1.556,0.643,0.971
952,2061,102.728,10.872,105,68,135,174.510,63.340,41.430,89.275,0.850,64.281,211722.000,104,-0.452,0.093,211722.000,1532,55,82,84.644,42.000,1.529,0.654,0.967
953,1968,103.656,10.831,107,59,132,172.510,61.181,40.956,93.955,0.831,62.514,203995.000,105,-0.673,0.648,203995.000,1534,56,44,97.352,42.000,1.494,0.669,0.963
954,3762,104.051,9.651,106,70,132,242.066,89.783,53.350,90.324,0.807,90.355,391438.000,104,-0.175,-0.178,391438.000,1535,57,108,95.080,53.000,1.683,0.594,0.972
955,2482,104.357,10.258,110,69,134,192.409,68.079,46.420,92.141,0.842,69.462,259015.000,106,-0.583,0.132,259015.000,1536,59,87,96.613,47.000,1.467,0.682,0.968
956,2113,102.164,11.681,102,62,139,176.510,61.955,43.424,92.484,0.852,62.650,215873.000,103,-0.331,0.217,215873.000,1537,58,159,81.741,44.000,1.427,0.701,0.968
957,3342,103.319,11.309,108,56,139,221.380,75.267,56.535,90.510,0.857,76.792,345293.000,104,-0.436,0.180,345293.000,1538,54,152,81.764,57.000,1.331,0.751,0.972
958,2322,102.522,10.000,104,71,140,185.924,67.086,44.070,89.169,0.844,68.250,238056.000,103,0.048,0.401,238056.000,1541,47,161,79.019,44.000,1.522,0.657,0.968
959,3356,102.872,9.901,104,55,134,271.664,91.241,46.832,91.500,0.571,112.071,345238.000,104,-0.812,1.213,345238.000,1543,61,100,92.045,50.000,1.948,0.513,0.895
960,1747,103.416,12.368,102,36,139,166.510,60.266,36.909,92.695,0.792,62.201,180668.000,105,-1.231,3.726,180668.000,1545,54,35,94.611,37.812,1.633,0.612,0.952
961,1929,101.504,11.116,107,61,136,168.853,60.126,40.849,88.226,0.850,60.671,195802.000,103,-0.554,0.379,195802.000,1547,53,94,81.469,40.000,1.472,0.679,0.969
962,2065,104.705,9.417,106,70,134,176.510,61.474,42.770,91.532,0.833,63.640,216216.000,105,-0.221,0.361,216216.000,1548,56,119,81.870,43.000,1.437,0.696,0.962
963,1828,103.196,11.054,108,65,133,163.924,56.799,40.977,92.802,0.855,58.249,188642.000,105,-0.783,0.574,188642.000,1553,51,32,101.889,42.000,1.386,0.721,0.964
964,2012,102.939,11.184,106,53,136,174.610,62.240,41.160,90.733,0.829,62.514,207113.000,105,-1.101,1.889,207113.000,1555,58,29,97.352,42.000,1.512,0.661,0.964
