 ,Area,Mean,StdDev,Mode,Min,Max,Perim.,Major,Minor,Angle,Circ.,Feret,IntDen,Median,Skew,Kurt,RawIntDen,Slice,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity
483,1628,100.195,10.531,106,62,129,154.853,54.030,38.365,91.813,0.853,55.731,163117,101,-0.504,0.286,163117,715,62,128,99.293,39.000,1.408,0.710,0.962
484,2568,100.841,10.852,106,58,132,201.480,74.236,44.045,91.011,0.795,75.326,258959.000,102,-0.711,0.457,258959.000,716,59,184,84.668,45.000,1.685,0.593,0.964
485,2140,103.354,10.955,106,64,133,190.267,74.715,36.468,83.755,0.743,74.967,221178,104,-0.360,0.071,221178,718,54,154,80.789,37.976,2.049,0.488,0.963
486,5576,103.748,11.643,106,52,152,338.149,136.952,51.840,94.054,0.613,137.615,578501,104,-0.244,1.137,578501,719,64,98,95.421,55.000,2.642,0.379,0.938
487,4758,102.573,10.884,106,57,131,264.936,94.533,64.084,88.646,0.852,96.026,488040,104,-1.134,1.649,488040,721,56,177,81.617,65.000,1.475,0.678,0.979
488,2730,101.867,10.893,102,59,134,259.279,93.228,37.284,84.762,0.510,104.809,278098,103,-0.655,0.813,278098,723,60,183,82.875,41.000,2.500,0.400,0.871
489,1734,101.141,9.776,106,70,129,162.610,58.296,37.872,90.853,0.824,58.549,175379,102,-0.417,0.192,175379,724,63,157,82.147,38.000,1.539,0.650,0.964
490,3405,103.849,9.387,106,60,142,232.066,84.563,51.268,88.160,0.795,84.149,353607,104,-0.335,0.724,353607,725,59,51,93.406,51.000,1.649,0.606,0.969
491,2550,102.002,9.347,104,67,126,198.409,73.098,44.417,90.175,0.814,74.330,260104,103,-0.651,0.403,260104,726,60,208,84.596,46.000,1.646,0.608,0.966
492,2691,103.300,8.144,106,60,125,205.095,78.064,43.891,89.586,0.804,78.230,277979,105,-0.795,0.870,277979,729,58,116,85.601,43.000,1.779,0.562,0.973
493,2555,98.029,13.762,106,48,142,192.167,67.367,48.289,88.611,0.869,68.447,250464,100,-0.673,0.412,250464,730,53,239,78.198,49.000,1.395,0.717,0.972
494,2571,99.637,13.768,106,48,144,191.924,67.574,48.443,88.192,0.877,68.447,256168,102,-0.676,0.487,256168,731,52,91,78.198,48.000,1.395,0.717,0.976
495,2391,103.250,9.201,106,67,130,199.095,70.708,43.055,93.509,0.758,69.570,246871,104,-0.551,0.643,246871,733,47,43,108.435,44.000,1.642,0.609,0.950
496,2699,101.873,10.019,106,64,126,202.510,77.029,44.613,91.715,0.827,76.531,274955,103,-0.796,0.840,274955,734,59,97,96.754,44.000,1.727,0.579,0.975
497,2166,102.406,9.157,103,70,128,185.681,69.667,39.586,91.560,0.789,70.178,221811,103,-0.615,0.525,221811,735,59,69,94.086,40.000,1.760,0.568,0.965
498,2465,103.042,8.983,106,69,127,193.823,69.480,45.172,90.101,0.825,71.253,253999,104,-0.397,0.194,253999,736,59,60,94.830,45.000,1.538,0.650,0.969
499,2534,102.680,10.043,106,58,132,207.137,76.130,42.380,88.691,0.742,79.228,260191,104,-0.810,1.307,260191,737,59,172,85.657,45.000,1.796,0.557,0.952
500,2535,101.146,10.333,106,55,126,198.510,74.830,43.133,89.925,0.808,75.326,256406,102,-0.678,0.445,256406,738,60,229,84.668,43.000,1.735,0.576,0.970
501,1966,101.906,9.764,106,72,129,169.095,59.155,42.316,90.385,0.864,60.407,200347,103,-0.486,-0.027,200347,740,62,76,96.654,43.000,1.398,0.715,0.967
502,2328,101.022,9.172,106,69,126,191.581,70.557,42.010,86.186,0.797,71.701,235180,102,-0.493,0.059,235180,740,54,244,81.983,43.000,1.680,0.595,0.965
503,2324,102.531,9.087,106,72,127,188.510,70.354,42.059,85.892,0.822,71.344,238281,104,-0.538,-0.016,238281,741,54,87,84.369,42.000,1.673,0.598,0.968
504,2464,101.625,10.130,106,58,125,193.581,69.149,45.369,86.837,0.826,70.349,250403,103,-0.864,0.853,250403,742,55,153,84.289,46.000,1.524,0.656,0.966
505,2735,101.971,9.524,103,63,134,201.924,71.321,48.826,88.447,0.843,70.711,278890,103,-0.628,0.543,278890,743,60,179,81.870,48.856,1.461,0.685,0.968
506,2044,102.627,10.004,106,63,132,205.924,75.682,34.388,90.344,0.606,82.298,209769,104,-0.541,0.424,209769,744,55,137,85.121,38.000,2.201,0.454,0.916
507,2283,101.933,10.037,106,67,128,182.652,63.879,45.505,88.389,0.860,65.490,232713,103,-0.557,0.092,232713,745,56,176,82.983,47.518,1.404,0.712,0.962
508,1577,100.632,9.384,103,68,125,150.368,52.282,38.405,89.978,0.876,52.612,158697,102,-0.777,0.335,158697,746,61,153,81.254,39.000,1.361,0.735,0.966
509,2532,103.812,8.916,106,60,125,198.995,73.256,44.008,92.336,0.804,74.108,262852,105,-0.919,1.422,262852,748,60,21,93.094,44.653,1.665,0.601,0.963
510,2235,101.741,9.773,106,69,124,186.267,71.136,40.004,88.925,0.809,71.568,227391,103,-0.598,0.108,227391,749,59,92,97.224,40.000,1.778,0.562,0.972
511,2261,101.110,10.152,106,64,139,182.752,65.161,44.180,86.131,0.851,67.082,228610,103,-0.559,0.493,228610,750,55,244,79.695,45.000,1.475,0.678,0.970
512,2295,102.606,9.968,106,65,138,183.823,65.259,44.776,85.935,0.853,67.602,235480,104,-0.558,0.496,235480,751,55,88,82.349,45.000,1.457,0.686,0.970
513,2698,101.849,8.601,106,70,130,203.581,76.968,44.631,91.550,0.818,77.782,274789,103,-0.558,0.338,274789,752,63,140,98.130,45.000,1.725,0.580,0.971
514,2745,103.388,8.879,106,67,128,206.066,74.535,46.891,89.763,0.812,76.059,283799,104,-0.669,0.715,283799,753,61,42,92.261,47.000,1.590,0.629,0.967
515,2233,103.071,10.482,103,43,141,179.338,62.596,45.420,91.777,0.872,64.630,230158,104,-0.824,1.834,230158,754,60,71,98.005,45.000,1.378,0.726,0.970
516,1691,99.334,10.594,106,66,136,158.024,58.142,37.031,87.862,0.851,59.414,167973,100,-0.260,-0.074,167973,755,62,249,83.234,37.000,1.570,0.637,0.968
517,1711,100.286,10.564,98,69,131,160.267,57.805,37.687,88.098,0.837,59.304,171589,101,-0.291,-0.089,171589,756,59,87,84.193,38.000,1.534,0.652,0.963
518,2655,102.290,8.847,103,72,126,201.823,72.702,46.498,91.257,0.819,74.243,271579,103,-0.558,0.395,271579,757,61,104,94.635,47.000,1.564,0.640,0.967
519,2859,103.323,9.150,106,63,125,213.823,81.096,44.888,89.712,0.786,82.608,295400,104,-0.677,0.590,295400,758,60,133,83.047,46.000,1.807,0.554,0.969
520,1857,101.035,10.140,106,57,131,168.610,62.687,37.717,89.582,0.821,63.388,187622,103,-0.644,0.451,187622,759,59,225,83.660,38.000,1.662,0.602,0.964
521,1888,102.202,9.589,106,65,131,172.853,62.602,38.399,89.150,0.794,66.068,192957,103,-0.622,0.417,192957,760,59,67,87.397,38.000,1.630,0.613,0.962
522,2136,102.322,10.488,106,66,138,204.409,72.616,37.452,89.166,0.642,82.098,218559,104,-0.601,0.886,218559,761,68,99,92.793,39.000,1.939,0.516,0.940
523,1912,98.896,11.326,106,62,130,168.024,61.089,39.851,91.307,0.851,61.400,189089,101,-0.632,0.070,189089,762,63,229,83.454,40.000,1.533,0.652,0.966
524,1916,100.184,11.189,109,49,128,169.439,60.697,40.192,91.258,0.839,61.205,191952,102,-0.729,0.186,191952,763,62,69,85.314,40.000,1.510,0.662,0.966
525,1758,99.959,9.469,106,54,124,165.196,61.696,36.280,91.324,0.810,61.660,175728,102,-1.077,1.864,175728,764,60,131,98.393,36.814,1.701,0.588,0.960
526,2637,102.120,8.763,106,64,123,199.823,72.503,46.309,88.713,0.830,72.835,269290,104,-0.876,1.062,269290,765,60,244,81.314,47.000,1.566,0.639,0.965
527,2675,103.517,8.574,106,66,127,200.752,72.796,46.787,88.543,0.834,72.443,276907,105,-0.795,0.759,276907,766,59,15,96.340,47.000,1.556,0.643,0.966
528,1875,101.304,9.360,106,67,128,172.267,64.516,37.003,88.044,0.794,66.068,189945,102,-0.559,0.312,189945,768,64,128,92.603,38.000,1.744,0.574,0.964
529,1636,101.092,9.141,106,70,123,160.125,60.980,34.159,88.041,0.802,61.294,165387,103,-0.662,0.113,165387,769,60,125,84.382,34.000,1.785,0.560,0.964
530,1812,101.725,10.433,102,65,142,166.024,62.609,36.850,90.570,0.826,63.506,184326,102,-0.033,0.487,184326,770,58,74,97.237,37.000,1.699,0.589,0.968
531,1940,101.946,9.956,106,66,130,174.853,66.883,36.932,89.727,0.797,68.184,197775,103,-0.574,0.178,197775,771,60,116,85.795,37.000,1.811,0.552,0.968
532,2816,101.641,9.922,106,66,133,205.238,74.989,47.813,90.908,0.840,76.164,286220,103,-0.608,0.468,286220,773,63,25,93.764,48.000,1.568,0.638,0.972
533,2233,102.228,9.377,106,70,131,182.853,65.255,43.570,88.779,0.839,66.287,228276,103,-0.594,0.241,228276,774,52,164,78.690,43.000,1.498,0.668,0.968
534,2688,102.921,8.910,106,72,137,204.167,76.112,44.966,89.170,0.810,76.322,276652,103,-0.304,0.296,276652,777,61,80,95.262,45.000,1.693,0.591,0.969
535,1979,101.743,10.478,106,59,131,171.581,58.664,42.952,88.924,0.845,60.208,201349,103,-0.772,0.909,201349,778,62,155,85.236,45.824,1.366,0.732,0.953
536,2086,100.997,8.943,106,64,135,183.338,68.626,38.702,90.486,0.780,71.176,210680,102,-0.579,0.918,210680,780,63,174,94.028,39.000,1.773,0.564,0.963
537,2182,102.519,9.665,106,64,126,182.510,67.758,41.002,89.340,0.823,68.469,223697,104,-0.749,0.620,223697,781,64,140,83.290,42.000,1.653,0.605,0.965
538,1823,99.950,8.741,106,65,124,177.095,67.700,34.285,90.196,0.730,71.113,182208,101,-0.594,0.243,182208,783,66,163,93.225,35.000,1.975,0.506,0.958
539,3159,102.580,9.869,106,45,131,219.723,73.383,54.811,93.539,0.822,75.326,324051,104,-0.907,1.482,324051,785,62,157,95.332,55.829,1.339,0.747,0.968
540,2722,102.601,10.824,106,49,127,209.480,78.058,44.400,86.641,0.779,81.099,279279,104,-1.073,2.070,279279,787,60,178,87.173,45.788,1.758,0.569,0.957
541,2282,100.074,10.879,101,58,134,182.752,65.884,44.100,91.886,0.859,67.030,228370,101,-0.546,0.721,228370,788,68,205,88.290,44.000,1.494,0.669,0.970
542,1762,102.240,11.406,106,48,130,168.510,59.264,37.855,90.920,0.780,64.281,180147,103,-0.558,0.790,180147,792,63,59,95.356,39.000,1.566,0.639,0.956
543,3887,103.382,9.642,106,66,143,242.693,87.272,56.708,90.480,0.829,89.454,401845,104,-0.155,1.114,401845,793,59,77,95.774,57.000,1.539,0.650,0.974
544,1624,99.816,10.030,108,66,120,156.853,55.667,37.145,88.041,0.829,56.321,162101,102,-0.698,0.007,162101,794,62,183,83.884,37.831,1.499,0.667,0.959
545,3551,102.862,9.748,106,57,134,231.622,82.637,54.712,88.515,0.832,84.717,365262,104,-0.861,1.222,365262,797,54,178,82.539,56.000,1.510,0.662,0.972
546,1709,102.177,11.097,106,66,136,159.539,57.361,37.935,90.119,0.844,57.871,174621,103,-0.148,0.028,174621,798,63,151,80.049,38.000,1.512,0.661,0.966
547,3951,103.917,11.061,106,66,150,241.723,87.381,57.571,91.445,0.850,86.579,410576,104,0.162,0.142,410576,800,59,105,83.367,57.000,1.518,0.659,0.976
548,2612,103.299,10.221,106,59,130,200.652,72.203,46.060,86.757,0.815,73.437,269816,104,-0.652,1.014,269816,801,56,161,83.746,47.000,1.568,0.638,0.965
549,2358,101.877,12.397,106,55,139,187.823,66.492,45.153,90.953,0.840,69.116,240226,103,-0.599,0.364,240226,802,61,142,93.318,46.000,1.473,0.679,0.969
550,7983,105.584,9.964,106,63,144,350.877,124.814,81.435,89.201,0.815,125.399,842876,106,-0.231,0.382,842876,805,59,7,94.574,80.000,1.533,0.652,0.980
551,1792,99.881,10.529,106,59,122,160.853,58.156,39.233,89.178,0.870,59.540,178986,102,-0.954,1.022,178986,806,59,199,82.278,39.000,1.482,0.675,0.970
552,2095,100.520,12.898,106,51,127,179.338,66.249,40.264,90.269,0.819,68.184,210589,104,-1.150,1.119,210589,808,63,74,94.205,41.000,1.645,0.608,0.966
553,3170,103.152,9.961,106,66,141,267.137,112.264,35.952,88.585,0.558,109.371,326991,104,-0.320,0.700,326991,810,57,124,85.280,37.148,3.123,0.320,0.909
554,2209,101.200,9.698,102,69,136,186.853,70.321,39.996,89.918,0.795,70.456,223550,102,-0.244,0.073,223550,811,63,197,83.480,40.000,1.758,0.569,0.967
555,1761,100.118,9.862,106,63,126,165.439,61.416,36.508,89.968,0.809,63.388,176307,102,-0.732,0.383,176307,812,57,221,83.660,37.000,1.682,0.594,0.962
556,2464,102.414,8.977,106,64,123,191.924,69.550,45.108,89.849,0.841,70.711,252349,104,-0.874,1.010,252349,814,56,162,81.870,45.000,1.542,0.649,0.971
557,2439,101.721,8.751,106,64,138,193.338,69.229,44.857,89.036,0.820,69.721,248097,103,-0.483,0.861,248097,815,58,110,98.246,45.000,1.543,0.648,0.969
558,2529,102.181,10.167,106,57,129,195.581,68.825,46.785,92.235,0.831,69.871,258417,103,-0.629,0.555,258417,816,61,124,80.942,47.000,1.471,0.680,0.969
559,2031,102.201,10.654,106,56,129,173.681,62.662,41.269,90.042,0.846,63.640,207571,104,-0.647,0.293,207571,817,57,72,98.130,41.000,1.518,0.659,0.967
560,1521,99.588,11.170,101,53,132,149.539,54.218,35.719,91.602,0.855,54.452,151473,101,-0.595,0.320,151473,818,65,135,82.614,36.000,1.518,0.659,0.963
561,2231,101.644,9.002,106,69,127,183.238,65.293,43.506,92.259,0.835,69.181,226768,103,-0.806,0.643,226768,819,62,110,94.145,44.000,1.501,0.666,0.968
562,6907,102.875,9.471,106,56,138,319.078,109.604,80.237,92.493,0.853,109.659,710559,104,-0.652,1.446,710559,824,68,133,99.978,79.733,1.366,0.732,0.979
563,6919,104.452,9.527,106,55,148,319.321,109.319,80.585,92.780,0.853,109.768,722702,105,-0.621,1.610,722702,825,58,15,106.949,80.877,1.357,0.737,0.978
564,2378,100.666,12.396,106,57,130,191.924,70.869,42.724,89.531,0.811,72.560,239383,103,-0.574,-0.150,239383,828,62,162,82.875,43.000,1.659,0.603,0.971
565,2419,102.490,12.266,98,56,144,195.238,67.438,45.671,91.261,0.797,69.721,247924,103,-0.198,0.053,247924,829,66,110,98.246,46.966,1.477,0.677,0.953
566,3814,101.399,12.764,103,44,143,314.877,116.125,41.818,91.824,0.483,125.483,386736,103,-0.711,0.948,386736,830,66,65,95.029,49.738,2.777,0.360,0.849
567,2837,102.712,10.136,106,57,130,208.652,75.731,47.697,86.937,0.819,76.322,291393,104,-0.772,0.942,291393,831,59,105,95.262,48.790,1.588,0.630,0.968
568,2992,101.488,10.648,106,53,137,216.894,80.647,47.237,87.665,0.799,80.753,303651,102,-0.578,0.553,303651,832,55,190,82.171,48.000,1.707,0.586,0.971
569,1553,98.757,10.061,106,58,121,154.610,56.062,35.271,89.466,0.816,56.223,153369,100,-0.686,0.578,153369,833,62,185,95.102,35.000,1.589,0.629,0.963
570,1564,100.134,9.752,106,67,122,152.125,55.869,35.643,89.440,0.849,56.223,156610,102,-0.654,0.145,156610,834,60,22,95.102,35.000,1.567,0.638,0.967
571,2268,101.172,8.553,101,68,129,190.510,74.002,39.022,89.790,0.785,75.060,229459,102,-0.570,0.680,229459,835,63,195,87.709,39.000,1.896,0.527,0.966
572,2629,101.622,9.873,106,64,129,198.167,72.150,46.395,87.438,0.841,72.780,267163,103,-0.581,0.149,267163,836,55,149,77.300,46.881,1.555,0.643,0.970
573,1661,99.397,10.257,103,61,136,156.024,55.611,38.030,91.131,0.857,56.569,165099,101,-0.306,0.381,165099,838,57,138,98.130,39.000,1.462,0.684,0.963
574,3681,100.106,11.946,106,56,137,239.380,88.365,53.039,90.287,0.807,89.677,368492,102,-0.499,0.251,368492,839,64,151,97.046,54.000,1.666,0.600,0.973
575,2467,100.838,9.051,106,69,129,193.581,69.384,45.271,88.673,0.827,70.456,248767.000,101,-0.238,0.172,248767.000,841,60,211,83.480,45.000,1.533,0.652,0.969
576,2654,102.326,9.208,106,66,132,200.995,70.652,47.829,88.442,0.826,71.568,271572,103,-0.500,0.337,271572,843,62,109,97.224,47.984,1.477,0.677,0.964
577,2588,100.527,9.858,106,60,124,205.723,76.314,43.179,90.207,0.768,81.394,260163,102,-0.979,1.103,260163,844,60,234,84.359,45.000,1.767,0.566,0.966
578,2928,103.894,8.215,106,71,131,220.409,85.075,43.820,91.298,0.757,84.291,304203,105,-0.732,0.674,304203,847,60,118,85.236,44.000,1.941,0.515,0.966
579,2293,101.043,9.511,106,56,126,183.338,64.700,45.124,89.045,0.857,65.620,231692.000,103,-0.913,0.997,231692.000,848,61,202,82.117,46.000,1.434,0.697,0.967
580,3821,101.072,13.233,106,36,146,246.309,93.062,52.278,88.757,0.791,92.779,386196,104,-1.087,1.665,386196,850,59,227,82.569,52.000,1.780,0.562,0.972
581,2531,103.389,9.793,106,70,136,197.924,74.712,43.133,92.236,0.812,74.545,261677,103,-0.080,0.192,261677,852,62,42,96.934,43.000,1.732,0.577,0.969
582,2393,101.010,10.765,106,57,123,190.510,70.756,43.061,90.628,0.829,71.568,241716,103,-0.798,0.393,241716,853,63,111,97.224,43.000,1.643,0.609,0.971
583,1729,99.872,9.685,104,65,124,156.853,54.047,40.732,91.039,0.883,55.227,172678,101,-0.562,0.271,172678,855,63,147,95.194,40.922,1.327,0.754,0.964
584,2299,100.608,9.422,106,67,125,187.681,70.517,41.510,90.733,0.820,70.576,231297,102,-0.726,0.500,231297,857,55,187,82.674,41.000,1.699,0.589,0.971
585,1904,102.681,11.469,106,59,136,168.953,61.393,39.487,88.697,0.838,61.660,195504,104,-0.747,0.966,195504,858,65,141,81.607,39.000,1.555,0.643,0.962
586,4694,102.788,8.879,106,60,138,296.108,118.928,50.254,89.372,0.673,122.066,482488,103,-0.279,0.611,482488,859,57,230,88.122,50.000,2.367,0.423,0.972
587,2292,100.411,10.191,106,60,131,185.924,68.106,42.849,89.849,0.833,69.260,230141,102,-0.772,1.269,230141,861,64,205,85.030,43.000,1.589,0.629,0.967
588,2894,102.491,9.610,106,66,136,211.823,79.364,46.429,88.675,0.811,81.222,296610,104,-0.439,0.439,296610,864,58,101,85.764,46.000,1.709,0.585,0.971
589,2403,101.702,11.476,106,61,139,223.480,74.792,40.908,90.503,0.605,87.281,244391,103,-0.441,0.345,244391,865,63,78,94.600,44.000,1.828,0.547,0.901
590,6712,103.226,11.073,106,52,137,337.907,131.919,64.782,89.449,0.739,132.095,692854,105,-0.593,0.480,692854,867,62,68,92.169,65.000,2.036,0.491,0.971
591,5990,102.861,9.278,106,68,132,312.836,117.982,64.643,89.962,0.769,120.416,616135,104,-0.606,0.547,616135,869,59,247,85.236,65.925,1.825,0.548,0.976
592,2120,103.335,9.704,106,69,129,178.167,64.449,41.882,91.766,0.839,65.620,219070,105,-0.720,0.604,219070,871,64,126,82.117,43.000,1.539,0.650,0.967
593,2832,103.725,8.898,106,71,129,207.238,75.662,47.657,88.499,0.829,77.782,293749,105,-0.619,0.327,293749,872,56,119,81.870,48.000,1.588,0.630,0.970
594,2325,100.434,12.603,106,50,134,188.610,69.660,42.496,90.918,0.821,69.462,233509,103,-0.929,1.369,233509,876,64,56,96.613,42.000,1.639,0.610,0.970
595,2704,102.970,9.990,106,58,137,220.894,82.059,41.956,92.567,0.696,86.052,278432,104,-0.550,0.943,278432,877,63,241,88.002,42.785,1.956,0.511,0.936
596,2015,100.098,10.821,106,60,133,174.853,63.852,40.180,89.441,0.828,64.382,201698,101,-0.298,0.339,201698,879,63,122,96.242,40.976,1.589,0.629,0.958
597,2450,102.266,9.586,106,66,126,190.167,67.715,46.067,90.932,0.851,68.593,250551,104,-0.850,0.600,250551,880,57,159,82.461,47.000,1.470,0.680,0.969
598,1641,100.882,10.568,103,71,130,155.196,54.128,38.601,89.366,0.856,54.589,165547,102,-0.243,-0.365,165547,883,61,89,98.427,39.000,1.402,0.713,0.964
599,2469,100.933,8.619,106,63,126,189.924,68.874,45.643,86.279,0.860,69.871,249203,102,-0.762,0.357,249203,884,56,235,80.942,45.000,1.509,0.663,0.973
600,2485,102.450,8.430,106,73,122,191.581,68.622,46.108,86.285,0.851,69.584,254588,104,-0.716,0.317,254588,885,55,79,82.569,46.000,1.488,0.672,0.971
601,2300,103.121,8.367,106,72,125,192.752,74.159,39.489,88.745,0.778,76.026,237178,104,-0.732,0.489,237178,886,61,120,88.493,40.000,1.878,0.532,0.966
602,1912,100.895,9.146,106,61,126,168.510,59.639,40.820,90.721,0.846,61.205,192911,102,-0.593,0.476,192911,886,63,228,85.314,42.000,1.461,0.684,0.964
603,2174,100.123,9.265,103,59,129,181.924,67.143,41.226,87.792,0.825,67.602,217668,101,-0.582,0.820,217668,887,59,188,82.349,41.000,1.629,0.614,0.965
604,1639,99.425,9.782,106,66,124,155.681,55.693,37.470,89.130,0.850,57.219,162957,101,-0.796,0.291,162957,888,65,199,84.987,38.000,1.486,0.673,0.964
605,2035,100.881,10.336,104,67,134,180.267,68.468,37.843,88.879,0.787,69.462,205292,101,-0.240,0.050,205292,891,59,108,96.613,38.000,1.809,0.553,0.966
606,1532,100.093,12.117,106,44,132,149.196,51.320,38.008,90.440,0.865,51.662,153343,102,-0.857,0.886,153343,892,54,104,104.574,40.000,1.350,0.741,0.959
607,512,104.371,9.283,106,66,138,150.853,34.764,18.752,117.024,0.283,48.836,53438,104,-0.093,1.883,53438,894,47,106,132.510,24.696,1.854,0.539,0.549
608,2050,101.907,9.881,106,61,133,180.267,67.271,38.801,91.195,0.793,68.184,208910,103,-0.787,1.083,208910,895,67,141,94.205,40.000,1.734,0.577,0.962
609,2774,100.195,12.974,106,52,139,203.823,73.733,47.902,92.818,0.839,73.824,277942,102,-0.503,0.330,277942,896,58,142,98.569,48.000,1.539,0.650,0.972
610,2754,102.163,9.922,106,70,127,205.581,75.640,46.358,88.948,0.819,76.420,281356,104,-0.533,0.014,281356,899,61,35,96.009,46.630,1.632,0.613,0.968
611,2246,102.840,9.629,106,66,136,184.853,68.506,41.744,89.839,0.826,68.884,230978,104,-0.426,0.483,230978,901,60,100,80.811,42.000,1.641,0.609,0.968
612,2603,102.683,9.266,106,70,130,200.752,76.324,43.423,90.149,0.812,76.531,267283,104,-0.515,0.569,267283,902,59,85,96.754,43.877,1.758,0.569,0.971
613,1564,98.807,9.414,106,62,123,152.125,57.102,34.874,89.110,0.849,57.706,154534,100,-0.692,0.492,154534,904,59,195,81.027,34.000,1.637,0.611,0.970
614,2333,99.956,10.480,106,56,130,187.095,66.417,44.725,88.003,0.838,66.910,233198,101,-0.661,0.928,233198,905,60,213,80.538,45.000,1.485,0.673,0.967
615,2305,101.101,11.378,106,52,127,189.823,67.714,43.341,91.079,0.804,69.584,233038,103,-0.905,1.087,233038,907,63,218,82.569,45.000,1.562,0.640,0.963
616,1731,100.150,9.365,106,64,123,162.711,59.725,36.902,90.523,0.822,60.133,173360,102,-0.679,0.435,173360,909,60,213,86.186,36.000,1.618,0.618,0.963
617,2437,103.767,11.656,106,69,138,196.066,68.027,45.612,84.277,0.797,73.246,252881,104,-0.013,-0.057,252881,910,61,123,85.301,45.924,1.491,0.671,0.951
618,2633,101.235,9.266,106,62,129,206.167,75.838,44.205,83.572,0.778,78.160,266551,102,-0.606,0.534,266551,911,46,240,73.652,45.000,1.716,0.583,0.967
619,1632,99.355,9.801,106,57,123,160.610,60.271,34.476,90.068,0.795,61.400,162147,101,-0.731,0.220,162147,913,58,217,83.454,34.000,1.748,0.572,0.967
620,2813,101.897,8.573,106,71,129,204.409,73.871,48.485,90.691,0.846,74.330,286635,103,-0.688,0.782,286635,915,62,169,95.404,48.000,1.524,0.656,0.973
621,2820,103.245,8.370,106,69,129,204.167,73.534,48.828,89.738,0.850,73.553,291151,104,-0.622,0.733,291151,916,62,89,82.972,49.000,1.506,0.664,0.971
622,2535,101.056,10.752,106,56,143,204.409,74.300,43.441,91.557,0.762,77.414,256178,103,-0.976,1.336,256178,917,61,213,84.068,44.996,1.710,0.585,0.964
623,3026,101.821,9.028,106,68,126,207.095,70.953,54.301,87.367,0.887,71.176,308109,103,-0.405,0.172,308109,919,48,242,65.956,53.000,1.307,0.765,0.977
624,3029,103.485,8.786,106,71,128,208.752,70.447,54.745,86.358,0.873,70.937,313455,104,-0.311,0.051,313455,920,49,91,68.499,54.000,1.287,0.777,0.973
625,2499,100.786,10.302,106,57,138,198.167,74.025,42.983,89.664,0.800,75.107,251865,102,-0.575,0.999,251865,921,57,224,86.947,43.000,1.722,0.581,0.969
626,2379,101.370,9.635,106,54,129,191.238,67.174,45.093,88.142,0.817,68.884,241159,103,-0.826,1.259,241159,924,59,215,80.811,46.000,1.490,0.671,0.959
627,2221,102.629,9.316,106,68,128,189.338,69.885,40.464,92.453,0.779,71.113,227938,104,-0.621,0.456,227938,926,63,49,93.225,41.000,1.727,0.579,0.964
628,3101,102.381,11.987,106,56,139,212.167,76.600,51.545,88.873,0.866,75.954,317483,102,-0.223,0.234,317483,928,58,49,99.090,51.000,1.486,0.673,0.975
629,2954,103.053,8.593,106,69,130,217.581,82.520,45.579,87.476,0.784,82.873,304420,104,-0.674,0.758,304420,930,55,132,81.674,46.000,1.810,0.552,0.971
630,1916,103.473,8.329,106,73,131,176.510,65.272,37.375,91.204,0.773,65.376,198254,104,-0.448,0.209,198254,931,63,34,96.147,38.000,1.746,0.573,0.956
631,1899,101.494,9.216,106,62,125,166.953,60.858,39.730,88.002,0.856,61.000,192737,103,-0.622,0.683,192737,931,56,245,79.611,39.000,1.532,0.653,0.971
632,2737,103.365,8.912,106,68,129,218.610,86.979,40.066,89.789,0.720,85.288,282911,104,-0.723,0.620,282911,932,64,50,94.708,40.000,2.171,0.461,0.967
633,3299,103.879,8.323,106,64,127,261.723,91.024,46.146,89.812,0.605,103.078,342697,105,-0.662,0.892,342697,934,58,104,87.776,48.000,1.973,0.507,0.939
634,2084,100.818,10.705,106,58,133,181.095,68.504,38.734,88.689,0.799,70.114,210105,102,-0.478,0.332,210105,935,63,161,93.270,39.000,1.769,0.565,0.966
635,3934,101.117,10.406,100,62,135,244.894,87.575,57.196,90.877,0.824,86.470,397795,102,-0.322,0.393,397795,937,64,126,95.974,56.000,1.531,0.653,0.976
636,3237,103.618,10.042,106,65,127,222.309,80.289,51.333,90.030,0.823,80.623,335411,105,-0.682,0.497,335411,939,65,154,82.875,51.899,1.564,0.639,0.965
637,2609,102.071,10.202,106,60,135,198.167,73.659,45.098,90.709,0.835,74.243,266303,103,-0.691,0.505,266303,940,65,88,94.635,45.000,1.633,0.612,0.969
638,2265,100.872,9.337,106,55,123,181.338,64.708,44.568,92.471,0.866,65.924,228474,102,-1.127,2.206,228474,941,65,159,99.605,45.000,1.452,0.689,0.973
639,1677,101.699,9.088,106,63,124,160.853,59.818,35.696,90.064,0.814,61.205,170550,103,-0.687,0.455,170550,943,61,108,85.314,36.000,1.676,0.597,0.964
640,1579,99.227,10.280,97,45,126,152.853,54.583,36.833,88.156,0.849,56.321,156680,100,-0.481,0.375,156680,944,58,242,83.884,37.000,1.482,0.675,0.966
641,1579,100.664,9.768,97,71,130,151.196,54.125,37.144,86.719,0.868,55.444,158948,101,-0.393,0.138,158948,945,56,81,82.747,37.000,1.457,0.686,0.967
642,3636,100.474,10.952,106,47,129,235.480,87.704,52.786,89.301,0.824,87.693,365325,102,-1.165,1.989,365325,946,58,221,82.794,53.000,1.662,0.602,0.974
643,2936,102.618,9.232,106,70,133,207.823,73.855,50.616,87.830,0.854,74.431,301285,104,-0.563,0.523,301285,949,61,83,96.170,50.000,1.459,0.685,0.973
