 ,Area,Mean,StdDev,Mode,Min,Max,Perim.,Major,Minor,Angle,Circ.,Feret,IntDen,Median,Skew,Kurt,RawIntDen,Slice,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity
799,1727,121.045,11.945,124,73,152,161.196,59.802,36.769,89.161,0.835,59.682,209045,122,-0.569,0.320,209045,1194,61,198,81.327,37.000,1.626,0.615,0.966
800,2723,120.987,12.319,126,72,157,201.681,72.847,47.593,90.642,0.841,71.701,329447,122,-0.541,0.570,329447,1195,59,120,98.017,47.893,1.531,0.653,0.970
801,1095,112.965,15.934,124,63,160,125.054,42.863,32.527,96.334,0.880,43.566,123697,114,-0.386,-0.031,123697,1197,61,141,99.246,33.000,1.318,0.759,0.960
802,1914,116.722,14.749,118,69,159,169.439,61.951,39.337,90.988,0.838,62.650,223405,118,-0.298,0.027,223405,1199,58,146,98.259,39.000,1.575,0.635,0.970
803,1623,121.834,10.758,128,84,151,154.024,54.568,37.869,95.834,0.860,55.326,197736,123,-0.552,0.214,197736,1201,59,142,83.774,38.000,1.441,0.694,0.966
804,1852,117.272,15.238,118,53,158,170.024,62.383,37.799,95.580,0.805,62.201,217187,119,-0.596,0.629,217187,1202,61,115,94.611,39.000,1.650,0.606,0.958
805,1434,118.893,13.548,122,78,165,144.711,52.106,35.041,85.189,0.861,52.345,170492,121,-0.268,-0.044,170492,1206,59,43,96.582,35.000,1.487,0.672,0.966
806,2213,121.653,12.125,128,79,159,187.681,70.910,39.736,88.761,0.789,72.007,269219,123,-0.317,0.151,269219,1207,53,190,80.407,40.000,1.785,0.560,0.966
807,1407,121.605,13.032,125,71,158,145.882,49.877,35.917,83.447,0.831,50.249,171098,124,-0.708,0.550,171098,1208,58,112,84.289,36.000,1.389,0.720,0.953
808,1532,119.746,13.936,128,70,154,158.267,57.887,33.696,89.370,0.769,59.304,183451,123,-0.828,0.631,183451,1209,63,84,95.807,35.000,1.718,0.582,0.956
809,1537,118.644,13.300,120,73,158,152.468,56.036,34.923,92.391,0.831,55.444,182356,120,-0.323,0.266,182356,1211,57,112,82.747,35.000,1.605,0.623,0.965
810,1759,120.746,12.393,127,77,163,160.995,56.497,39.642,89.839,0.853,59.414,212393,123,-0.405,0.323,212393,1213,60,112,83.234,41.000,1.425,0.702,0.963
811,2138,119.368,14.703,121,68,161,179.581,64.601,42.138,92.581,0.833,67.476,255209,121,-0.400,0.284,255209,1214,58,161,96.809,43.000,1.533,0.652,0.968
812,1762,120.870,12.122,122,71,159,157.782,55.080,40.731,91.555,0.889,55.362,212973,122,-0.350,-0.023,212973,1216,57,132,106.798,41.000,1.352,0.739,0.970
813,1509,121.678,11.384,127,89,153,154.953,58.026,33.111,87.038,0.790,59.304,183612,124,-0.568,0.038,183612,1218,58,87,84.193,34.000,1.752,0.571,0.956
814,2030,118.008,16.116,121,60,160,171.338,60.169,42.957,92.159,0.869,61.522,239556,121,-0.531,0.494,239556,1219,60,78,97.472,44.000,1.401,0.714,0.969
815,1780,122.206,11.127,124,84,157,166.953,63.895,35.470,89.208,0.802,63.640,217526,123,-0.382,0.070,217526,1220,61,86,98.130,35.000,1.801,0.555,0.964
816,1473,116.756,16.668,121,66,166,148.368,51.749,36.242,96.921,0.841,52.953,171982,118,-0.342,0.103,171982,1222,58,61,100.886,38.000,1.428,0.700,0.958
817,2650,121.357,12.669,121,67,164,220.510,83.470,40.423,91.350,0.685,87.367,321595,123,-0.811,1.381,321595,1223,62,98,95.254,42.000,2.065,0.484,0.959
818,2152,122.053,11.429,124,68,162,190.167,72.422,37.834,91.915,0.748,75.425,262659,123,-0.528,0.631,262659,1224,60,165,96.089,38.000,1.914,0.522,0.961
819,2462,120.493,13.701,128,68,153,199.782,77.338,40.532,92.188,0.775,76.420,296653,123,-1.090,1.397,296653,1226,61,167,96.009,40.000,1.908,0.524,0.968
820,1992,123.223,8.985,126,88,149,174.853,64.732,39.181,88.469,0.819,65.376,245461,125,-1.019,1.410,245461,1228,59,105,83.853,39.000,1.652,0.605,0.968
821,1984,122.751,11.046,122,86,151,171.681,61.247,41.245,91.087,0.846,63.388,243537,123,-0.301,-0.190,243537,1231,64,52,96.340,41.000,1.485,0.673,0.964
822,1995,123.212,10.297,126,88,157,173.338,60.684,41.858,88.950,0.834,62.129,245807,124,-0.171,-0.178,245807,1232,61,44,93.691,42.000,1.450,0.690,0.962
823,1455,120.287,13.250,124,69,158,153.882,59.759,31.001,90.523,0.772,59.414,175018,122,-0.692,1.331,175018,1233,60,80,96.766,31.000,1.928,0.519,0.965
824,5092,124.360,12.202,129,68,162,293.037,115.407,56.178,89.450,0.745,116.619,633241,126,-0.873,1.516,633241,1235,54,127,84.094,56.000,2.054,0.487,0.974
825,1296,118.513,11.900,120,83,153,138.953,51.125,32.276,90.367,0.843,52.154,153593,120,-0.326,0.042,153593,1236,64,186,94.399,32.000,1.584,0.631,0.964
826,1308,121.187,11.750,121,83,155,138.468,50.898,32.720,90.309,0.857,51.245,158513,122,-0.308,-0.004,158513,1237,63,16,95.599,32.000,1.556,0.643,0.966
827,1582,121.476,11.378,124,80,152,160.610,59.989,33.577,90.788,0.771,60.407,192175,122,-0.352,0.393,192175,1238,64,99,96.654,35.000,1.787,0.560,0.954
828,1928,120.113,12.009,122,77,156,174.510,64.621,37.988,90.621,0.796,66.370,231578,122,-0.636,0.580,231578,1239,58,224,83.946,39.000,1.701,0.588,0.963
829,1523,121.733,13.213,127,70,166,151.539,54.083,35.855,89.958,0.833,54.452,185400,123,-0.469,1.290,185400,1242,62,86,82.614,36.000,1.508,0.663,0.960
830,1970,119.350,13.848,126,68,160,169.296,61.064,41.076,86.082,0.864,61.685,235119,122,-0.777,0.522,235119,1243,52,193,70.096,40.000,1.487,0.673,0.974
831,1898,120.456,12.485,128,82,155,166.024,58.889,41.037,92.853,0.865,59.540,228626,122,-0.403,0.061,228626,1246,58,43,97.722,41.000,1.435,0.697,0.970
832,1601,118.565,12.401,126,82,158,152.853,51.396,39.662,90.281,0.861,53.151,189822,120,-0.132,0.080,189822,1247,60,104,94.316,41.000,1.296,0.772,0.960
833,1901,123.095,11.750,124,84,162,171.338,62.100,38.976,90.412,0.814,64.630,234003,124,-0.438,0.434,234003,1249,61,93,81.995,41.000,1.593,0.628,0.954
834,1546,121.201,12.465,125,71,160,154.610,54.864,35.878,89.040,0.813,58.249,187377,122,-0.351,0.744,187377,1250,54,160,78.111,37.000,1.529,0.654,0.945
835,3703,126.109,10.574,130,64,161,249.622,93.242,50.565,87.381,0.747,94.260,466980,127,-0.803,2.141,466980,1251,60,120,85.741,51.000,1.844,0.542,0.968
836,1754,121.180,10.674,126,80,152,163.924,58.664,38.069,88.256,0.820,60.407,212550,122,-0.396,0.253,212550,1252,57,142,83.346,40.000,1.541,0.649,0.961
837,2335,122.329,10.839,124,75,159,183.924,65.098,45.670,87.349,0.867,66.370,285638,123,-0.471,0.767,285638,1253,61,94,96.054,45.000,1.425,0.702,0.970
838,1974,115.235,16.286,114,63,165,170.510,57.315,43.852,87.342,0.853,57.871,227473,116,-0.198,0.236,227473,1254,56,212,80.049,44.506,1.307,0.765,0.961
839,2320,120.426,12.142,126,77,156,189.439,70.396,41.961,91.727,0.812,70.257,279389,122,-0.360,0.001,279389,1256,61,216,85.101,42.000,1.678,0.596,0.967
840,2955,126.702,10.498,128,88,154,229.723,87.931,42.788,90.940,0.704,91.198,374405,128,-0.452,0.178,374405,1258,63,5,93.772,43.503,2.055,0.487,0.952
841,1981,123.231,12.718,125,70,182,170.610,58.707,42.964,97.779,0.855,60.440,244120,124,-0.034,1.544,244120,1259,53,29,106.336,43.000,1.366,0.732,0.962
842,1781,115.820,17.108,118,52,162,173.296,68.833,32.944,93.913,0.745,66.370,206275,118,-0.389,0.628,206275,1260,59,228,83.946,33.143,2.089,0.479,0.946
843,2082,120.044,12.727,128,77,157,175.439,64.076,41.371,91.710,0.850,64.498,249932,121,-0.305,-0.230,249932,1262,60,134,97.125,41.000,1.549,0.646,0.969
844,2175,116.949,16.774,120,60,163,185.238,64.652,42.834,90.956,0.797,70.064,254363,119,-0.511,0.363,254363,1264,62,126,92.454,44.000,1.509,0.663,0.946
845,1636,116.399,15.149,124,68,163,157.539,58.525,35.592,94.649,0.828,58.215,190428,117,-0.139,0.029,190428,1266,61,243,85.073,35.506,1.644,0.608,0.963
846,1659,119.035,15.313,120,74,169,158.953,58.856,35.889,94.730,0.825,58.249,197479,120,-0.063,0.134,197479,1267,56,16,101.889,35.925,1.640,0.610,0.963
847,1650,117.643,14.162,117,70,169,156.368,56.275,37.332,87.253,0.848,57.974,194111,119,-0.426,0.381,194111,1270,55,207,75.005,38.000,1.507,0.663,0.964
848,2483,122.413,10.518,127,85,161,210.409,82.804,38.180,88.014,0.705,83.150,303951,124,-0.344,0.415,303951,1272,60,119,93.447,40.000,2.169,0.461,0.949
849,1820,119.618,16.264,121,67,161,164.267,57.402,40.369,88.612,0.848,58.310,217704,121,-0.349,0.045,217704,1274,58,46,95.906,41.000,1.422,0.703,0.965
850,2451,123.929,10.663,126,82,153,196.409,71.511,43.640,87.093,0.798,72.993,303749,125,-0.655,0.665,303749,1276,55,100,80.538,44.000,1.639,0.610,0.964
851,2193,120.114,11.484,122,79,151,188.995,70.280,39.730,87.824,0.772,73.437,263409,122,-0.900,0.872,263409,1277,59,150,96.254,41.000,1.769,0.565,0.957
852,2465,123.034,10.899,124,83,156,194.167,70.347,44.615,89.203,0.822,71.344,303279,124,-0.379,0.058,303279,1279,58,226,84.369,45.558,1.577,0.634,0.962
853,1462,117.059,17.683,115,63,170,145.196,51.560,36.103,88.230,0.871,52.345,171140,118,-0.219,0.040,171140,1281,60,91,83.418,37.000,1.428,0.700,0.964
854,1488,118.308,15.618,114,76,160,143.882,47.429,39.945,94.538,0.903,47.927,176043,118,0.064,-0.397,176043,1283,52,85,66.644,40.000,1.187,0.842,0.971
855,1488,119.842,11.074,121,65,147,148.125,53.655,35.311,90.207,0.852,53.759,178325,121,-0.509,0.668,178325,1284,60,133,80.362,36.000,1.520,0.658,0.962
856,1941,120.257,11.830,122,72,156,185.338,70.413,35.098,90.174,0.710,70.257,233419,122,-0.617,0.706,233419,1285,65,121,94.899,38.000,2.006,0.498,0.933
857,2153,118.717,12.799,126,73,156,184.752,68.639,39.938,89.579,0.793,69.462,255598,121,-0.758,0.517,255598,1287,58,205,83.387,41.000,1.719,0.582,0.965
858,2326,119.952,12.075,123,78,155,188.510,71.970,41.150,88.376,0.823,72.443,279008,121,-0.497,0.108,279008,1289,62,211,83.660,41.000,1.749,0.572,0.974
859,2221,126.327,9.569,127,90,152,203.681,81.596,34.657,89.786,0.673,82.152,280573,127,-0.514,0.231,280573,1291,64,10,93.489,35.000,2.354,0.425,0.964
860,1693,118.846,13.535,126,69,168,157.681,52.579,40.997,83.652,0.856,53.460,201207,120,-0.079,0.632,201207,1291,57,181,97.524,41.128,1.283,0.780,0.959
861,1698,121.337,13.567,129,71,172,154.610,52.293,41.343,83.682,0.893,52.631,206030,122,-0.005,0.676,206030,1292,55,15,104.300,41.466,1.265,0.791,0.966
862,1712,117.745,15.955,124,63,164,158.610,56.685,38.454,88.004,0.855,58.052,201579,119,-0.414,0.236,201579,1293,56,158,79.077,39.000,1.474,0.678,0.966
863,2117,123.284,11.581,131,80,150,188.995,71.988,37.443,90.752,0.745,73.171,260992.000,125,-0.718,0.399,260992.000,1294,68,120,93.918,38.000,1.923,0.520,0.961
864,1736,116.324,15.574,116,56,168,163.196,57.444,38.478,86.730,0.819,57.871,201939,118,-0.425,0.462,201939,1295,61,175,99.951,40.503,1.493,0.670,0.950
865,1754,118.681,15.649,123,53,171,164.024,57.707,38.700,86.227,0.819,58.078,208166,120,-0.347,0.385,208166,1296,61,72,87.039,40.000,1.491,0.671,0.955
866,1921,116.576,15.187,124,56,167,165.924,53.919,45.363,92.929,0.877,55.579,223943,117,-0.248,0.565,223943,1301,64,130,98.276,46.637,1.189,0.841,0.961
867,1862,120.607,15.896,123,71,157,165.439,60.018,39.501,89.518,0.855,61.400,224570,122,-0.368,-0.373,224570,1302,60,142,96.546,39.000,1.519,0.658,0.968
868,2262,122.803,13.183,131,74,163,195.338,72.658,39.639,93.031,0.745,75.538,277780,126,-0.773,0.534,277780,1305,56,98,83.157,41.000,1.833,0.546,0.958
869,1890,122.970,11.164,124,82,161,166.853,59.108,40.712,90.347,0.853,59.682,232414,124,-0.403,0.697,232414,1306,60,53,98.673,41.000,1.452,0.689,0.966
870,1841,118.752,15.341,127,58,165,176.267,67.682,34.633,90.555,0.745,71.176,218623,120,-0.629,0.995,218623,1308,57,121,85.972,35.000,1.954,0.512,0.962
871,2265,121.617,11.939,124,81,166,189.782,69.437,41.532,92.450,0.790,68.731,275462,123,-0.355,0.417,275462,1309,58,171,98.366,41.604,1.672,0.598,0.956
872,2292,124.312,12.107,129,83,161,189.196,69.369,42.069,92.650,0.805,67.912,284924,125,-0.327,0.255,284924,1310,51,72,76.373,41.892,1.649,0.606,0.964
873,1626,118.941,11.774,124,78,151,157.782,58.616,35.320,90.951,0.821,59.211,193398,121,-0.674,0.346,193398,1311,65,180,94.844,36.000,1.660,0.603,0.963
874,1644,121.560,11.788,128,86,153,157.782,58.659,35.684,90.251,0.830,59.211,199844,124,-0.580,0.231,199844,1312,64,11,94.844,36.000,1.644,0.608,0.965
875,2461,121.360,10.864,120,81,155,204.752,81.346,38.520,89.561,0.738,82.152,298666,122,-0.216,0.208,298666,1314,63,164,93.489,39.000,2.112,0.474,0.967
876,1808,121.399,10.903,124,79,160,172.024,65.622,35.080,91.964,0.768,66.068,219489,122,-0.334,0.551,219489,1316,62,184,87.397,36.990,1.871,0.535,0.950
877,1925,125.663,11.792,132,74,148,191.681,75.508,32.460,90.537,0.658,78.006,241901,129,-1.038,0.837,241901,1317,65,61,90.735,34.000,2.326,0.430,0.954
878,2290,122.986,11.687,127,71,161,192.995,68.889,42.325,88.335,0.773,73.437,281638,124,-0.494,1.019,281638,1318,60,72,96.254,43.845,1.628,0.614,0.950
879,1370,117.758,16.337,114,62,182,140.125,48.312,36.106,92.515,0.877,48.662,161329,119,-0.167,0.542,161329,1319,60,88,99.462,37.000,1.338,0.747,0.963
880,2477,123.180,12.330,132,76,155,202.167,77.121,40.894,89.557,0.762,78.409,305118,126,-0.780,0.469,305118,1321,58,18,95.856,42.000,1.886,0.530,0.962
881,1718,120.395,13.265,126,77,171,158.610,56.432,38.762,91.454,0.858,56.569,206838,122,-0.343,0.637,206838,1322,62,93,98.130,38.000,1.456,0.687,0.969
882,1902,121.623,11.234,122,83,152,169.581,59.919,40.416,87.462,0.831,63.071,231326,123,-0.803,0.818,231326,1323,64,174,92.726,42.000,1.483,0.675,0.952
883,1925,124.206,11.536,125,79,155,169.338,59.899,40.919,87.227,0.844,62.290,239096,126,-0.793,0.939,239096,1324,61,69,84.472,42.000,1.464,0.683,0.957
884,1344,119.670,16.053,120,49,156,144.953,53.798,31.808,90.264,0.804,55.579,160837,123,-1.386,2.701,160837,1325,62,210,81.724,32.909,1.691,0.591,0.960
885,1511,120.297,12.491,127,82,157,152.125,57.861,33.250,91.776,0.820,58.421,181769,123,-0.677,0.028,181769,1328,61,103,83.118,33.000,1.740,0.575,0.968
886,1657,119.885,11.510,123,81,156,156.368,57.101,36.948,91.526,0.852,57.428,198649,121,-0.336,0.073,198649,1329,57,171,82.999,37.000,1.545,0.647,0.968
887,2114,122.371,11.254,131,79,153,182.752,66.031,40.763,87.709,0.795,67.268,258692,123,-0.497,0.125,258692,1330,57,188,84.883,42.000,1.620,0.617,0.959
888,1510,118.583,15.312,122,62,174,148.953,53.431,35.983,91.875,0.855,53.600,179060,120,-0.331,0.268,179060,1332,63,164,81.416,36.000,1.485,0.673,0.966
889,2155,119.330,12.845,122,69,157,184.752,70.196,39.088,88.363,0.793,71.344,257157,121,-0.495,0.496,257157,1333,59,207,84.369,39.000,1.796,0.557,0.967
890,1588,120.696,11.770,126,74,158,155.196,56.776,35.612,91.233,0.829,58.078,191665,122,-0.353,0.187,191665,1335,64,158,92.961,36.000,1.594,0.627,0.960
891,2082,119.310,13.556,126,57,159,176.510,62.504,42.411,90.805,0.840,63.640,248403,121,-0.575,0.637,248403,1338,63,103,98.130,43.000,1.474,0.679,0.967
892,1497,119.107,12.069,119,74,161,152.368,54.981,34.668,96.674,0.810,55.326,178303,120,-0.155,-0.066,178303,1339,62,182,96.226,35.970,1.586,0.631,0.953
893,1524,121.801,12.193,127,84,166,151.539,54.882,35.356,97.310,0.834,55.082,185624,123,-0.115,-0.022,185624,1340,57,13,105.803,36.266,1.552,0.644,0.960
894,1974,119.289,15.587,123,62,170,172.853,62.241,40.381,91.128,0.830,62.514,235476,121,-0.868,1.323,235476,1342,58,150,82.648,41.000,1.541,0.649,0.965
895,1947,119.679,11.008,122,80,160,172.610,62.760,39.500,91.478,0.821,63.198,233015,121,-0.570,0.755,233015,1343,59,189,94.538,39.000,1.589,0.629,0.967
896,1953,122.339,10.961,126,82,158,170.610,62.413,39.841,91.666,0.843,62.097,238928,124,-0.616,0.764,238928,1344,56,22,104.931,40.000,1.567,0.638,0.969
897,1893,120.567,11.920,124,86,159,168.610,62.268,38.708,94.161,0.837,62.169,228233,122,-0.140,-0.023,228233,1345,59,130,101.129,39.000,1.609,0.622,0.966
898,1658,121.606,12.266,127,65,151,163.539,63.516,33.236,90.897,0.779,63.198,201623,123,-0.979,1.387,201623,1347,63,112,94.538,33.000,1.911,0.523,0.965
899,1493,117.616,13.890,122,76,155,159.196,60.219,31.567,91.539,0.740,59.135,175601,118,-0.176,-0.222,175601,1348,62,90,93.879,33.000,1.908,0.524,0.930
900,1635,116.824,14.723,123,69,162,151.196,51.380,40.517,91.415,0.899,52.173,191007,118,-0.219,-0.026,191007,1349,57,158,77.829,41.000,1.268,0.789,0.968
901,2962,124.015,10.622,129,85,163,210.995,76.294,49.431,91.546,0.836,75.954,367333,125,-0.164,-0.216,367333,1351,56,98,80.910,49.000,1.543,0.648,0.973
902,2417,122.363,12.565,123,76,166,189.823,63.777,48.252,82.950,0.843,65.765,295751,123,-0.285,0.750,295751,1352,58,136,81.254,49.239,1.322,0.757,0.955
903,1565,120.515,12.941,121,79,156,157.539,58.727,33.930,91.634,0.792,58.421,188606,121,-0.321,0.089,188606,1353,59,64,96.882,34.853,1.731,0.578,0.956
904,1491,120.300,11.446,122,85,151,151.296,56.904,33.361,93.795,0.819,56.886,179367,123,-0.703,0.275,179367,1354,61,92,100.125,33.497,1.706,0.586,0.960
905,1796,120.682,14.617,129,64,162,172.853,63.461,36.034,90.180,0.755,64.382,216744,122,-0.775,0.965,216744,1355,62,115,83.758,39.000,1.761,0.568,0.946
906,1994,121.731,13.763,129,68,162,171.196,63.080,40.248,91.710,0.855,62.801,242731,124,-0.736,0.880,242731,1356,61,158,80.838,40.000,1.567,0.638,0.971
907,2329,122.320,12.037,125,84,157,185.924,66.071,44.881,86.694,0.847,66.370,284883,124,-0.403,-0.146,284883,1358,60,48,96.054,45.940,1.472,0.679,0.966
908,1815,120.138,15.005,127,60,165,164.024,58.903,39.233,88.707,0.848,59.304,218051,123,-0.638,0.370,218051,1360,56,119,84.193,39.000,1.501,0.666,0.967
909,1951,123.948,13.754,132,67,158,182.610,70.913,35.030,90.313,0.735,71.344,241822,127,-1.012,1.098,241822,1362,58,85,84.369,36.000,2.024,0.494,0.960
910,2344,120.878,13.617,126,76,164,187.823,63.198,47.224,90.753,0.835,67.268,283337,123,-0.560,0.462,283337,1363,60,81,101.143,48.000,1.338,0.747,0.965
911,3416,120.958,12.622,124,67,171,271.966,113.581,38.293,96.090,0.580,111.647,413192,122,-0.399,0.826,413192,1364,62,108,96.170,41.477,2.966,0.337,0.911
912,2729,119.763,16.428,126,67,184,202.995,74.317,46.755,89.727,0.832,75.326,326834,121,0.001,0.590,326834,1367,62,114,84.668,47.000,1.590,0.629,0.973
913,1318,118.547,13.905,118,66,154,139.196,49.903,33.628,91.797,0.855,51.478,156245,120,-0.429,0.139,156245,1368,64,69,97.815,35.000,1.484,0.674,0.963
914,1920,121.840,12.457,127,70,151,175.439,66.017,37.030,89.829,0.784,67.602,233932,123,-0.646,0.577,233932,1369,61,115,97.651,37.000,1.783,0.561,0.963
915,1329,119.044,16.460,122,63,162,140.610,45.468,37.216,97.114,0.845,46.530,158210,121,-0.584,0.438,158210,1370,63,64,98.653,37.768,1.222,0.819,0.953
916,1934,117.510,15.185,124,64,162,168.024,58.727,41.931,94.260,0.861,59.439,227265,120,-0.713,0.926,227265,1371,63,184,102.633,43.000,1.401,0.714,0.970
917,1939,120.028,14.798,126,62,169,168.267,58.480,42.216,94.507,0.861,59.211,232734,122,-0.602,1.133,232734,1372,65,76,85.156,43.000,1.385,0.722,0.969
918,1858,120.865,12.853,123,69,168,167.681,60.084,39.373,91.630,0.830,62.514,224568,123,-0.800,1.429,224568,1373,61,69,97.352,40.000,1.526,0.655,0.959
919,1239,116.363,13.480,120,70,151,132.468,47.074,33.512,91.519,0.887,47.676,144174,118,-0.548,0.472,144174,1374,65,156,80.340,33.000,1.405,0.712,0.968
920,2387,121.924,12.189,125,80,170,196.752,74.198,40.961,89.487,0.775,74.330,291032,123,-0.133,0.544,291032,1375,62,94,95.404,41.000,1.811,0.552,0.967
921,1580,119.219,12.986,127,73,156,152.610,54.421,36.966,92.098,0.853,55.579,188366,121,-0.535,0.245,188366,1376,64,104,98.276,37.274,1.472,0.679,0.959
922,2153,120.414,11.969,124,77,158,183.924,67.230,40.775,91.940,0.800,69.260,259252,122,-0.573,0.772,259252,1377,60,154,94.970,42.000,1.649,0.607,0.960
923,1798,118.488,12.762,124,80,158,164.953,60.180,38.041,93.323,0.830,59.228,213041,119,-0.196,-0.084,213041,1381,56,111,101.689,38.000,1.582,0.632,0.965
924,1794,121.620,10.466,123,86,151,170.024,63.657,35.883,92.655,0.780,64.125,218187,122,-0.273,-0.061,218187,1382,64,147,93.576,36.000,1.774,0.564,0.965
925,1551,121.449,11.870,127,80,153,156.953,58.769,33.603,91.649,0.791,59.211,188368,123,-0.577,0.333,188368,1384,61,107,85.156,34.000,1.749,0.572,0.962
926,1615,118.143,17.251,124,60,161,158.711,59.457,34.585,89.225,0.806,59.841,190801,122,-0.674,0.194,190801,1385,60,129,80.380,35.000,1.719,0.582,0.960
927,2490,124.593,11.584,127,82,157,206.853,82.471,38.442,90.538,0.731,81.302,310237,126,-0.728,0.430,310237,1388,60,142,85.061,38.000,2.145,0.466,0.968
928,1545,121.124,13.206,124,82,176,153.196,54.066,36.384,87.871,0.827,54.918,187136,123,-0.118,0.596,187136,1389,58,115,79.509,37.000,1.486,0.673,0.962
929,2262,123.824,11.579,125,72,157,188.853,71.971,40.017,92.877,0.797,71.449,280089,125,-0.615,1.026,280089,1391,63,20,96.429,40.000,1.799,0.556,0.968
930,1466,123.753,14.590,131,63,158,157.782,60.428,30.889,90.573,0.740,61.131,181422,125,-0.899,1.504,181422,1392,66,166,86.248,32.000,1.956,0.511,0.947
931,1552,120.727,11.001,121,83,152,152.368,54.176,36.475,92.519,0.840,54.745,187368,121,-0.494,0.338,187368,1393,63,150,99.462,37.000,1.485,0.673,0.962
932,1727,121.141,11.798,128,73,152,172.711,68.351,32.171,93.811,0.728,68.884,209211,123,-0.827,0.655,209211,1394,62,91,99.189,32.711,2.125,0.471,0.960
933,1992,123.132,11.458,127,82,166,172.510,60.014,42.261,93.003,0.841,61.205,245279,124,-0.260,0.388,245279,1397,67,157,85.314,43.000,1.420,0.704,0.964
934,2359,122.971,13.455,129,65,155,200.752,77.083,38.965,89.652,0.736,76.420,290089,125,-0.662,0.452,290089,1398,61,165,83.991,39.000,1.978,0.506,0.964
935,1892,117.345,14.721,118,60,171,168.267,60.575,39.768,93.109,0.840,61.984,222017,118,-0.311,0.539,222017,1399,62,174,100.222,41.000,1.523,0.657,0.966
936,1908,120.118,14.579,127,59,170,168.610,60.723,40.007,92.881,0.843,61.188,229186,121,-0.318,0.657,229186,1400,59,7,101.310,40.000,1.518,0.659,0.968
937,2752,122.525,11.856,124,84,161,207.238,76.898,45.566,87.564,0.805,78.160,337190,124,-0.132,0.040,337190,1402,60,103,86.332,45.000,1.688,0.593,0.972
938,1836,122.185,11.716,126,85,163,170.024,64.259,36.379,84.680,0.798,64.382,224332,124,-0.462,0.154,224332,1403,61,146,83.758,37.366,1.766,0.566,0.963
939,1387,121.252,10.691,127,70,148,150.368,56.126,31.464,91.051,0.771,57.315,168176,122,-0.824,1.311,168176,1404,60,156,83.991,33.000,1.784,0.561,0.955
940,1158,113.276,15.640,114,68,167,128.368,40.955,36.000,96.927,0.883,43.046,131174,115,-0.199,-0.022,131174,1405,68,194,92.663,36.672,1.138,0.879,0.954
941,1159,115.698,15.345,118,64,160,127.539,40.950,36.036,96.723,0.895,42.953,134094,117,-0.194,0.116,134094,1406,61,66,77.905,36.994,1.136,0.880,0.959
942,1103,118.626,13.095,123,73,151,125.983,45.569,30.819,90.388,0.873,45.891,130844,120,-0.511,0.204,130844,1407,58,118,78.690,30.000,1.479,0.676,0.969
943,1795,120.613,12.717,124,81,168,162.953,58.340,39.175,88.272,0.849,58.310,216500,122,-0.237,0.502,216500,1408,62,149,84.094,39.000,1.489,0.671,0.966
944,1493,120.644,14.758,126,55,165,148.711,50.576,37.586,82.450,0.848,52.631,180121,124,-0.897,1.156,180121,1410,52,91,75.700,37.000,1.346,0.743,0.959
945,2642,122.157,10.934,122,83,170,201.581,73.976,45.473,88.233,0.817,74.813,322738,123,-0.118,0.713,322738,1411,59,228,81.545,46.000,1.627,0.615,0.965
946,1598,121.728,11.016,124,79,156,163.196,60.829,33.448,93.666,0.754,62.290,194521,123,-0.588,0.705,194521,1413,60,41,95.528,35.000,1.819,0.550,0.957
947,1931,120.840,10.710,126,82,154,175.196,67.936,36.190,91.009,0.791,68.359,233343,122,-0.335,0.097,233343,1414,59,178,84.123,36.000,1.877,0.533,0.966
948,1646,120.914,12.409,128,80,160,156.368,57.863,36.219,90.140,0.846,57.871,199025,123,-0.634,0.158,199025,1416,58,107,80.049,36.000,1.598,0.626,0.971
949,1740,123.310,11.561,129,79,160,166.024,61.479,36.036,92.253,0.793,63.506,214560,124,-0.237,0.033,214560,1417,61,72,97.237,37.000,1.706,0.586,0.958
950,1767,118.468,13.016,122,73,157,170.510,62.430,36.038,94.609,0.764,63.388,209333,120,-0.450,0.156,209333,1418,61,109,96.340,38.000,1.732,0.577,0.943
951,2129,123.003,13.169,131,69,153,184.267,68.879,39.355,88.850,0.788,68.884,261873,126,-0.748,0.158,261873,1419,58,174,80.811,40.776,1.750,0.571,0.961
952,1578,123.961,12.032,126,87,153,156.368,58.310,34.457,90.172,0.811,58.549,195610,126,-0.537,-0.102,195610,1420,57,130,82.147,35.000,1.692,0.591,0.960
953,2192,119.898,15.303,122,72,160,179.196,66.059,42.249,90.201,0.858,65.115,262817,122,-0.330,-0.176,262817,1421,58,93,100.620,41.000,1.564,0.640,0.971
954,1682,121.191,10.530,126,80,157,159.439,58.065,36.883,91.696,0.831,59.211,203844,123,-0.705,0.833,203844,1422,63,113,94.844,37.000,1.574,0.635,0.964
955,1566,116.589,15.900,118,61,167,154.368,54.987,36.261,90.799,0.826,55.902,182578,119,-0.486,0.329,182578,1423,61,145,100.305,37.976,1.516,0.659,0.960
956,1840,118.619,14.703,122,53,159,163.439,58.607,39.974,87.318,0.866,59.228,218259,121,-0.885,1.170,218259,1426,55,179,78.311,41.000,1.466,0.682,0.969
957,2183,119.503,13.559,129,77,161,180.610,66.871,41.565,89.836,0.841,66.753,260874,122,-0.514,-0.020,260874,1427,56,187,81.384,41.000,1.609,0.622,0.972
